dataset,model,label_fraction,removed,method,fdp_mean,fdp_std,power_mean,power_std,discoveries_mean,discoveries_std,nonempty_mean,nonempty_std,n_calib_mean,n_calib_std,pool_size_mean,pool_size_std
weibo_gadbench,hgb_graph_features,0.25,0.0,random,0.09430874549709559,0.011433812435648893,0.8453745711245249,0.02767158564819551,183.54000000000002,7.37928030215534,1.0,0.0,1267.9,18.74347293800643,1267.9,18.74347293800643
weibo_gadbench,hgb_graph_features,0.25,0.05,exposure,0.25021964323188894,0.020031965488664035,0.9672149783455086,0.00844040368092867,253.60119999999998,7.019309000496018,1.0,0.0,1205.0,17.80062420878053,1267.9,18.74347293800643
weibo_gadbench,hgb_graph_features,0.25,0.05,random,0.09516861471048452,0.012328032181140262,0.8458676715063357,0.028174319294604618,183.8732,7.582260946885615,1.0,0.0,1205.0,17.80062420878053,1267.9,18.74347293800643
weibo_gadbench,hgb_graph_features,0.25,0.1,exposure,0.2584604271444723,0.023389151003175568,0.968484173688368,0.008725721119046376,256.8884,8.47703899038128,1.0,0.0,1141.58,16.890352275781567,1267.9,18.74347293800643
weibo_gadbench,hgb_graph_features,0.25,0.1,random,0.09358643982810594,0.012322203728513411,0.843306141252822,0.028341752554708534,183.0372,7.713427495823986,1.0,0.0,1141.58,16.890352275781567,1267.9,18.74347293800643
weibo_gadbench,hgb_graph_features,0.25,0.2,exposure,0.25466572415372724,0.024185915132381178,0.966649145196911,0.009944428540040424,255.1464,8.890843069635691,1.0,0.0,1014.8,15.00133327407934,1267.9,18.74347293800643
weibo_gadbench,hgb_graph_features,0.25,0.2,random,0.09302190368140792,0.01225670300876656,0.8404118400029779,0.028949998691732173,182.4124,7.979495600878818,1.0,0.0,1014.8,15.00133327407934,1267.9,18.74347293800643
weibo_gadbench,hgb_graph_features,0.25,0.4,exposure,0.2508758593107374,0.024016043893857315,0.9655229421815594,0.010254433612128867,253.81480000000002,8.964436411608807,1.0,0.0,761.1800000000001,11.270591032515657,1267.9,18.74347293800643
weibo_gadbench,hgb_graph_features,0.25,0.4,random,0.09086459331030174,0.011497123387359833,0.8320330042033092,0.0287652471038267,180.384,7.730142790114266,1.0,0.0,761.1800000000001,11.270591032515657,1267.9,18.74347293800643
weibo_gadbench,hgb_graph_features,0.25,0.6,exposure,0.2471197113033537,0.024714558424396803,0.9631498899906799,0.010646181913486468,252.35,9.276532925134873,1.0,0.0,507.6,7.502888332724501,1267.9,18.74347293800643
