dataset,model,label_fraction,design,method,seed,fdp,power,discoveries,true_discoveries,nonempty,reference_labels,training_labels,n_reference,cal_low,cal_high,test_low,test_high
amazon,hgb_graph_features,0.5,zero_exposure,stratified,3,0.027588325652841784,0.6086021505376344,117.4,113.2,1.0,2936.6,864.0,2648.0,228.2,2419.8,164.2,1779.8
amazon,hgb_graph_features,0.5,zero_exposure,stratified,4,0.043206517609590094,0.682608695652174,131.4,125.6,1.0,2938.6,864.0,2661.0,237.4,2423.6,167.2,1776.8
amazon,hgb_graph_features,0.5,zero_exposure,stratified,5,0.050534396123212755,0.613978494623656,120.2,114.2,1.0,2944.0,864.0,2654.4,230.6,2423.8,175.2,1768.8
amazon,hgb_graph_features,0.5,zero_exposure,stratified,6,0.03620910788838819,0.6712765957446809,131.0,126.2,1.0,2911.4,864.0,2632.4,261.2,2371.2,197.6,1746.4
amazon,hgb_graph_features,0.5,zero_exposure,stratified,7,0.048840361645599205,0.6877005347593583,135.2,128.6,1.0,2890.0,864.0,2616.4,243.8,2372.6,183.6,1759.4
amazon,hgb_graph_features,0.5,zero_exposure,stratified,8,0.03977828738684882,0.6227027027027028,120.0,115.2,1.0,2920.4,864.0,2637.6,222.0,2415.6,158.2,1784.8
amazon,hgb_graph_features,0.5,zero_exposure,stratified,9,0.03177758891773287,0.6408602150537634,123.4,119.2,1.0,2923.0,864.0,2648.8,260.0,2388.8,196.0,1747.0
amazon,hgb_graph_features,1.0,exposure_80,filtered_low,0,0.16956856569142947,0.8464864864864865,188.6,156.6,1.0,5831.0,864.0,5276.0,4504.8,771.2,1551.8,392.2
amazon,hgb_graph_features,1.0,exposure_80,filtered_low,1,0.1306681340648659,0.8327868852459016,175.8,152.4,1.0,5831.0,864.0,5283.0,4497.8,785.2,1560.4,383.6
amazon,hgb_graph_features,1.0,exposure_80,filtered_low,2,0.17190044486301684,0.8163934426229508,180.6,149.4,1.0,5831.0,864.0,5282.0,4497.2,784.8,1566.2,377.8
amazon,hgb_graph_features,1.0,exposure_80,filtered_low,3,0.14059533443284217,0.8580645161290322,185.8,159.6,1.0,5831.0,864.0,5272.0,4514.2,757.8,1545.6,398.4
amazon,hgb_graph_features,1.0,exposure_80,filtered_low,4,0.14837168612952883,0.8032608695652174,173.8,147.8,1.0,5831.0,864.0,5281.0,4495.8,785.2,1570.2,373.8
amazon,hgb_graph_features,1.0,exposure_80,filtered_low,5,0.14490740764956497,0.8118279569892474,176.6,151.0,1.0,5831.0,864.0,5275.0,4498.6,776.4,1560.6,383.4
amazon,hgb_graph_features,1.0,exposure_80,filtered_low,6,0.10200361484101401,0.7936170212765957,166.2,149.2,1.0,5831.0,864.0,5268.0,4500.2,767.8,1556.4,387.6
amazon,hgb_graph_features,1.0,exposure_80,filtered_low,7,0.11640905739424276,0.8117647058823529,172.0,151.8,1.0,5832.0,864.0,5270.0,4501.8,768.2,1557.8,385.2
amazon,hgb_graph_features,1.0,exposure_80,filtered_low,8,0.1345630369034,0.7956756756756758,170.2,147.2,1.0,5832.0,864.0,5276.0,4514.0,762.0,1549.0,394.0
amazon,hgb_graph_features,1.0,exposure_80,filtered_low,9,0.13023659438454158,0.8086021505376344,173.0,150.4,1.0,5832.0,864.0,5272.0,4501.4,770.6,1554.2,388.8
amazon,hgb_graph_features,1.0,exposure_80,full_random,0,0.11718015243634912,0.8248648648648649,173.2,152.6,1.0,5831.0,864.0,5276.0,4504.8,771.2,1551.8,392.2
amazon,hgb_graph_features,1.0,exposure_80,full_random,1,0.0967665774904651,0.8076502732240437,164.0,147.8,1.0,5831.0,864.0,5283.0,4497.8,785.2,1560.4,383.6
amazon,hgb_graph_features,1.0,exposure_80,full_random,2,0.12355775815401307,0.7879781420765027,164.6,144.2,1.0,5831.0,864.0,5282.0,4497.2,784.8,1566.2,377.8
amazon,hgb_graph_features,1.0,exposure_80,full_random,3,0.06966243951029986,0.8236559139784946,164.8,153.2,1.0,5831.0,864.0,5272.0,4514.2,757.8,1545.6,398.4
amazon,hgb_graph_features,1.0,exposure_80,full_random,4,0.07724528702780645,0.7630434782608695,152.2,140.4,1.0,5831.0,864.0,5281.0,4495.8,785.2,1570.2,373.8
amazon,hgb_graph_features,1.0,exposure_80,full_random,5,0.08889213102479046,0.7709677419354838,157.6,143.4,1.0,5831.0,864.0,5275.0,4498.6,776.4,1560.6,383.4
amazon,hgb_graph_features,1.0,exposure_80,full_random,6,0.06427941738753178,0.7680851063829788,154.4,144.4,1.0,5831.0,864.0,5268.0,4500.2,767.8,1556.4,387.6
amazon,hgb_graph_features,1.0,exposure_80,full_random,7,0.08755013699821677,0.7925133689839572,162.6,148.2,1.0,5832.0,864.0,5270.0,4501.8,768.2,1557.8,385.2
amazon,hgb_graph_features,1.0,exposure_80,full_random,8,0.10496510084741413,0.7837837837837838,162.0,145.0,1.0,5832.0,864.0,5276.0,4514.0,762.0,1549.0,394.0
amazon,hgb_graph_features,1.0,exposure_80,full_random,9,0.08473721042801122,0.8053763440860215,164.0,149.8,1.0,5832.0,864.0,5272.0,4501.4,770.6,1554.2,388.8
amazon,hgb_graph_features,1.0,exposure_80,stratified,0,0.03915262471576285,0.6605405405405406,127.2,122.2,1.0,5831.0,864.0,5276.0,4504.8,771.2,1551.8,392.2
amazon,hgb_graph_features,1.0,exposure_80,stratified,1,0.044590364543780694,0.7333333333333333,140.6,134.2,1.0,5831.0,864.0,5283.0,4497.8,785.2,1560.4,383.6
amazon,hgb_graph_features,1.0,exposure_80,stratified,2,0.04216588396332237,0.687431693989071,131.4,125.8,1.0,5831.0,864.0,5282.0,4497.2,784.8,1566.2,377.8
amazon,hgb_graph_features,1.0,exposure_80,stratified,3,0.027311435523114352,0.621505376344086,119.4,115.6,1.0,5831.0,864.0,5272.0,4514.2,757.8,1545.6,398.4
amazon,hgb_graph_features,1.0,exposure_80,stratified,4,0.034878759137405,0.6630434782608695,126.6,122.0,1.0,5831.0,864.0,5281.0,4495.8,785.2,1570.2,373.8
amazon,hgb_graph_features,1.0,exposure_80,stratified,5,0.04118032901046504,0.5462365591397849,106.0,101.6,1.0,5831.0,864.0,5275.0,4498.6,776.4,1560.6,383.4
amazon,hgb_graph_features,1.0,exposure_80,stratified,6,0.025049134412171707,0.6372340425531915,122.8,119.8,1.0,5831.0,864.0,5268.0,4500.2,767.8,1556.4,387.6
amazon,hgb_graph_features,1.0,exposure_80,stratified,7,0.02843361064631163,0.6770053475935829,130.4,126.6,1.0,5832.0,864.0,5270.0,4501.8,768.2,1557.8,385.2
amazon,hgb_graph_features,1.0,exposure_80,stratified,8,0.03150091839412228,0.5556756756756757,106.2,102.8,1.0,5832.0,864.0,5276.0,4514.0,762.0,1549.0,394.0
amazon,hgb_graph_features,1.0,exposure_80,stratified,9,0.0254567756981936,0.6118279569892473,117.0,113.8,1.0,5832.0,864.0,5272.0,4501.4,770.6,1554.2,388.8
amazon,hgb_graph_features,1.0,zero_exposure,filtered_low,0,0.23487345025950676,0.8767567567567568,212.6,162.2,1.0,5831.0,864.0,5276.0,221.2,5054.8,82.8,1861.2
amazon,hgb_graph_features,1.0,zero_exposure,filtered_low,1,0.12665031472869231,0.7715846994535519,164.0,141.2,1.0,5831.0,864.0,5283.0,214.4,5068.6,74.4,1869.6
amazon,hgb_graph_features,1.0,zero_exposure,filtered_low,2,0.22056296397629183,0.8163934426229508,195.8,149.4,1.0,5831.0,864.0,5282.0,195.6,5086.4,79.2,1864.8
amazon,hgb_graph_features,1.0,zero_exposure,filtered_low,3,0.2599279454196729,0.8903225806451612,226.6,165.6,1.0,5831.0,864.0,5272.0,207.2,5064.8,75.8,1868.2
amazon,hgb_graph_features,1.0,zero_exposure,filtered_low,4,0.04726371773041303,0.7217391304347827,139.6,132.8,1.0,5831.0,864.0,5281.0,212.2,5068.8,70.6,1873.4
amazon,hgb_graph_features,1.0,zero_exposure,filtered_low,5,0.12266587115224088,0.6365591397849462,142.6,118.4,0.8,5831.0,864.0,5275.0,216.4,5058.6,82.6,1861.4
amazon,hgb_graph_features,1.0,zero_exposure,filtered_low,6,0.07657582657749035,0.7606382978723405,155.8,143.0,1.0,5831.0,864.0,5268.0,227.2,5040.8,79.4,1864.6
amazon,hgb_graph_features,1.0,zero_exposure,filtered_low,7,0.05650102620630273,0.7497326203208556,148.8,140.2,1.0,5832.0,864.0,5270.0,221.4,5048.6,75.0,1868.0
amazon,hgb_graph_features,1.0,zero_exposure,filtered_low,8,0.277094115601502,0.8767567567567568,224.8,162.2,1.0,5832.0,864.0,5276.0,220.4,5055.6,75.6,1867.4
amazon,hgb_graph_features,1.0,zero_exposure,filtered_low,9,0.13133841775146124,0.8118279569892473,174.2,151.0,1.0,5832.0,864.0,5272.0,218.4,5053.6,83.2,1859.8
amazon,hgb_graph_features,1.0,zero_exposure,full_random,0,0.11718015243634912,0.8248648648648649,173.2,152.6,1.0,5831.0,864.0,5276.0,221.2,5054.8,82.8,1861.2
amazon,hgb_graph_features,1.0,zero_exposure,full_random,1,0.0967665774904651,0.8076502732240437,164.0,147.8,1.0,5831.0,864.0,5283.0,214.4,5068.6,74.4,1869.6
amazon,hgb_graph_features,1.0,zero_exposure,full_random,2,0.12355775815401307,0.7879781420765027,164.6,144.2,1.0,5831.0,864.0,5282.0,195.6,5086.4,79.2,1864.8
amazon,hgb_graph_features,1.0,zero_exposure,full_random,3,0.06966243951029986,0.8236559139784946,164.8,153.2,1.0,5831.0,864.0,5272.0,207.2,5064.8,75.8,1868.2
amazon,hgb_graph_features,1.0,zero_exposure,full_random,4,0.07724528702780645,0.7630434782608695,152.2,140.4,1.0,5831.0,864.0,5281.0,212.2,5068.8,70.6,1873.4
amazon,hgb_graph_features,1.0,zero_exposure,full_random,5,0.08889213102479046,0.7709677419354838,157.6,143.4,1.0,5831.0,864.0,5275.0,216.4,5058.6,82.6,1861.4
amazon,hgb_graph_features,1.0,zero_exposure,full_random,6,0.06427941738753178,0.7680851063829788,154.4,144.4,1.0,5831.0,864.0,5268.0,227.2,5040.8,79.4,1864.6
amazon,hgb_graph_features,1.0,zero_exposure,full_random,7,0.08755013699821677,0.7925133689839572,162.6,148.2,1.0,5832.0,864.0,5270.0,221.4,5048.6,75.0,1868.0
amazon,hgb_graph_features,1.0,zero_exposure,full_random,8,0.10496510084741413,0.7837837837837838,162.0,145.0,1.0,5832.0,864.0,5276.0,220.4,5055.6,75.6,1867.4
amazon,hgb_graph_features,1.0,zero_exposure,full_random,9,0.08473721042801122,0.8053763440860215,164.0,149.8,1.0,5832.0,864.0,5272.0,218.4,5053.6,83.2,1859.8
amazon,hgb_graph_features,1.0,zero_exposure,stratified,0,0.04167925052811222,0.7232432432432432,139.6,133.8,1.0,5831.0,864.0,5276.0,221.2,5054.8,82.8,1861.2
amazon,hgb_graph_features,1.0,zero_exposure,stratified,1,0.055601505271422755,0.7431693989071039,144.2,136.0,1.0,5831.0,864.0,5283.0,214.4,5068.6,74.4,1869.6
amazon,hgb_graph_features,1.0,zero_exposure,stratified,2,0.054939989420042835,0.7038251366120218,136.4,128.8,1.0,5831.0,864.0,5282.0,195.6,5086.4,79.2,1864.8
amazon,hgb_graph_features,1.0,zero_exposure,stratified,3,0.03484740227327828,0.6763440860215054,131.0,125.8,1.0,5831.0,864.0,5272.0,207.2,5064.8,75.8,1868.2
amazon,hgb_graph_features,1.0,zero_exposure,stratified,4,0.043075321147038395,0.7206521739130435,138.6,132.6,1.0,5831.0,864.0,5281.0,212.2,5068.8,70.6,1873.4
amazon,hgb_graph_features,1.0,zero_exposure,stratified,5,0.05776823789271447,0.6634408602150538,131.2,123.4,1.0,5831.0,864.0,5275.0,216.4,5058.6,82.6,1861.4
amazon,hgb_graph_features,1.0,zero_exposure,stratified,6,0.03491294684419053,0.676595744680851,131.8,127.2,1.0,5831.0,864.0,5268.0,227.2,5040.8,79.4,1864.6
amazon,hgb_graph_features,1.0,zero_exposure,stratified,7,0.05946828969438722,0.7315508021390376,145.4,136.8,1.0,5832.0,864.0,5270.0,221.4,5048.6,75.0,1868.0
amazon,hgb_graph_features,1.0,zero_exposure,stratified,8,0.04312682976282318,0.6410810810810811,124.2,118.6,1.0,5832.0,864.0,5276.0,220.4,5055.6,75.6,1867.4
amazon,hgb_graph_features,1.0,zero_exposure,stratified,9,0.03822396847270741,0.6903225806451613,133.8,128.4,1.0,5832.0,864.0,5272.0,218.4,5053.6,83.2,1859.8
tolokers,hgb_attributes,0.25,exposure_80,filtered_low,0,0.0,0.0,0.0,0.0,0.0,1963.0,1176.0,1526.0,1252.2,273.8,2115.6,529.4
tolokers,hgb_attributes,0.25,exposure_80,filtered_low,1,0.0,0.0,0.0,0.0,0.0,2007.0,1176.0,1557.0,1289.2,267.8,2114.4,531.6
tolokers,hgb_attributes,0.25,exposure_80,filtered_low,2,0.0,0.0,0.0,0.0,0.0,1986.4,1176.0,1546.0,1266.0,280.0,2112.2,532.8
tolokers,hgb_attributes,0.25,exposure_80,filtered_low,3,0.0,0.0,0.0,0.0,0.0,1941.8,1176.0,1515.2,1249.6,265.6,2121.6,524.4
tolokers,hgb_attributes,0.25,exposure_80,filtered_low,4,0.0,0.0,0.0,0.0,0.0,2008.4,1176.0,1567.4,1300.6,266.8,2129.4,516.6
tolokers,hgb_attributes,0.25,exposure_80,filtered_low,5,0.0,0.0,0.0,0.0,0.0,1981.0,1176.0,1542.2,1265.2,277.0,2125.0,521.0
tolokers,hgb_attributes,0.25,exposure_80,filtered_low,6,0.0,0.0,0.0,0.0,0.0,1999.6,1176.0,1562.6,1284.4,278.2,2118.8,526.2
tolokers,hgb_attributes,0.25,exposure_80,filtered_low,7,0.0,0.0,0.0,0.0,0.0,2007.6,1176.0,1563.0,1294.8,268.2,2102.0,543.0
tolokers,hgb_attributes,0.25,exposure_80,filtered_low,8,0.0,0.0,0.0,0.0,0.0,1989.0,1176.0,1550.4,1274.6,275.8,2111.6,533.4
tolokers,hgb_attributes,0.25,exposure_80,filtered_low,9,0.0,0.0,0.0,0.0,0.0,1986.6,1176.0,1567.0,1289.0,278.0,2100.6,544.4
tolokers,hgb_attributes,0.25,exposure_80,full_random,0,0.0,0.0,0.0,0.0,0.0,1963.0,1176.0,1526.0,1252.2,273.8,2115.6,529.4
tolokers,hgb_attributes,0.25,exposure_80,full_random,1,0.0,0.0,0.0,0.0,0.0,2007.0,1176.0,1557.0,1289.2,267.8,2114.4,531.6
tolokers,hgb_attributes,0.25,exposure_80,full_random,2,0.0,0.0,0.0,0.0,0.0,1986.4,1176.0,1546.0,1266.0,280.0,2112.2,532.8
tolokers,hgb_attributes,0.25,exposure_80,full_random,3,0.0,0.0,0.0,0.0,0.0,1941.8,1176.0,1515.2,1249.6,265.6,2121.6,524.4
tolokers,hgb_attributes,0.25,exposure_80,full_random,4,0.0,0.0,0.0,0.0,0.0,2008.4,1176.0,1567.4,1300.6,266.8,2129.4,516.6
tolokers,hgb_attributes,0.25,exposure_80,full_random,5,0.0,0.0,0.0,0.0,0.0,1981.0,1176.0,1542.2,1265.2,277.0,2125.0,521.0
tolokers,hgb_attributes,0.25,exposure_80,full_random,6,0.0,0.0,0.0,0.0,0.0,1999.6,1176.0,1562.6,1284.4,278.2,2118.8,526.2
tolokers,hgb_attributes,0.25,exposure_80,full_random,7,0.0,0.0,0.0,0.0,0.0,2007.6,1176.0,1563.0,1294.8,268.2,2102.0,543.0
tolokers,hgb_attributes,0.25,exposure_80,full_random,8,0.09411764705882353,0.0031088082901554403,3.4,1.8,0.2,1989.0,1176.0,1550.4,1274.6,275.8,2111.6,533.4
tolokers,hgb_attributes,0.25,exposure_80,full_random,9,0.0,0.0,0.0,0.0,0.0,1986.6,1176.0,1567.0,1289.0,278.0,2100.6,544.4
tolokers,hgb_attributes,0.25,exposure_80,stratified,0,0.0,0.0,0.0,0.0,0.0,1963.0,1176.0,1526.0,1252.2,273.8,2115.6,529.4
tolokers,hgb_attributes,0.25,exposure_80,stratified,1,0.0,0.0,0.0,0.0,0.0,2007.0,1176.0,1557.0,1289.2,267.8,2114.4,531.6
tolokers,hgb_attributes,0.25,exposure_80,stratified,2,0.0,0.0,0.0,0.0,0.0,1986.4,1176.0,1546.0,1266.0,280.0,2112.2,532.8
tolokers,hgb_attributes,0.25,exposure_80,stratified,3,0.0,0.0,0.0,0.0,0.0,1941.8,1176.0,1515.2,1249.6,265.6,2121.6,524.4
tolokers,hgb_attributes,0.25,exposure_80,stratified,4,0.0,0.0,0.0,0.0,0.0,2008.4,1176.0,1567.4,1300.6,266.8,2129.4,516.6
tolokers,hgb_attributes,0.25,exposure_80,stratified,5,0.0,0.0,0.0,0.0,0.0,1981.0,1176.0,1542.2,1265.2,277.0,2125.0,521.0
tolokers,hgb_attributes,0.25,exposure_80,stratified,6,0.0,0.0,0.0,0.0,0.0,1999.6,1176.0,1562.6,1284.4,278.2,2118.8,526.2
tolokers,hgb_attributes,0.25,exposure_80,stratified,7,0.0,0.0,0.0,0.0,0.0,2007.6,1176.0,1563.0,1294.8,268.2,2102.0,543.0
tolokers,hgb_attributes,0.25,exposure_80,stratified,8,0.0,0.0,0.0,0.0,0.0,1989.0,1176.0,1550.4,1274.6,275.8,2111.6,533.4
tolokers,hgb_attributes,0.25,exposure_80,stratified,9,0.0,0.0,0.0,0.0,0.0,1986.6,1176.0,1567.0,1289.0,278.0,2100.6,544.4
tolokers,hgb_attributes,0.25,zero_exposure,filtered_low,0,0.0,0.0,0.0,0.0,0.0,1963.0,1176.0,1526.0,432.4,1093.6,668.8,1976.2
tolokers,hgb_attributes,0.25,zero_exposure,filtered_low,1,0.15789473684210525,0.005526770293609672,15.2,3.2,0.2,2007.0,1176.0,1557.0,443.4,1113.6,659.4,1986.6
tolokers,hgb_attributes,0.25,zero_exposure,filtered_low,2,0.0,0.0,0.0,0.0,0.0,1986.4,1176.0,1546.0,422.2,1123.8,666.0,1979.0
tolokers,hgb_attributes,0.25,zero_exposure,filtered_low,3,0.0,0.0,0.0,0.0,0.0,1941.8,1176.0,1515.2,425.8,1089.4,666.8,1979.2
tolokers,hgb_attributes,0.25,zero_exposure,filtered_low,4,0.0,0.0,0.0,0.0,0.0,2008.4,1176.0,1567.4,460.6,1106.8,684.0,1962.0
tolokers,hgb_attributes,0.25,zero_exposure,filtered_low,5,0.0,0.0,0.0,0.0,0.0,1981.0,1176.0,1542.2,434.8,1107.4,668.2,1977.8
tolokers,hgb_attributes,0.25,zero_exposure,filtered_low,6,0.0,0.0,0.0,0.0,0.0,1999.6,1176.0,1562.6,453.2,1109.4,696.4,1948.6
tolokers,hgb_attributes,0.25,zero_exposure,filtered_low,7,0.0,0.0,0.0,0.0,0.0,2007.6,1176.0,1563.0,462.4,1100.6,672.0,1973.0
tolokers,hgb_attributes,0.25,zero_exposure,filtered_low,8,0.12083333333333332,0.013126079447322973,19.2,7.6,0.2,1989.0,1176.0,1550.4,441.0,1109.4,681.0,1964.0
tolokers,hgb_attributes,0.25,zero_exposure,filtered_low,9,0.0,0.0,0.0,0.0,0.0,1986.6,1176.0,1567.0,451.8,1115.2,679.0,1966.0
tolokers,hgb_attributes,0.25,zero_exposure,full_random,0,0.0,0.0,0.0,0.0,0.0,1963.0,1176.0,1526.0,432.4,1093.6,668.8,1976.2
tolokers,hgb_attributes,0.25,zero_exposure,full_random,1,0.0,0.0,0.0,0.0,0.0,2007.0,1176.0,1557.0,443.4,1113.6,659.4,1986.6
tolokers,hgb_attributes,0.25,zero_exposure,full_random,2,0.0,0.0,0.0,0.0,0.0,1986.4,1176.0,1546.0,422.2,1123.8,666.0,1979.0
tolokers,hgb_attributes,0.25,zero_exposure,full_random,3,0.0,0.0,0.0,0.0,0.0,1941.8,1176.0,1515.2,425.8,1089.4,666.8,1979.2
tolokers,hgb_attributes,0.25,zero_exposure,full_random,4,0.0,0.0,0.0,0.0,0.0,2008.4,1176.0,1567.4,460.6,1106.8,684.0,1962.0
tolokers,hgb_attributes,0.25,zero_exposure,full_random,5,0.0,0.0,0.0,0.0,0.0,1981.0,1176.0,1542.2,434.8,1107.4,668.2,1977.8
tolokers,hgb_attributes,0.25,zero_exposure,full_random,6,0.0,0.0,0.0,0.0,0.0,1999.6,1176.0,1562.6,453.2,1109.4,696.4,1948.6
tolokers,hgb_attributes,0.25,zero_exposure,full_random,7,0.0,0.0,0.0,0.0,0.0,2007.6,1176.0,1563.0,462.4,1100.6,672.0,1973.0
tolokers,hgb_attributes,0.25,zero_exposure,full_random,8,0.09411764705882353,0.0031088082901554403,3.4,1.8,0.2,1989.0,1176.0,1550.4,441.0,1109.4,681.0,1964.0
tolokers,hgb_attributes,0.25,zero_exposure,full_random,9,0.0,0.0,0.0,0.0,0.0,1986.6,1176.0,1567.0,451.8,1115.2,679.0,1966.0
tolokers,hgb_attributes,0.25,zero_exposure,stratified,0,0.0,0.0,0.0,0.0,0.0,1963.0,1176.0,1526.0,432.4,1093.6,668.8,1976.2
tolokers,hgb_attributes,0.25,zero_exposure,stratified,1,0.0,0.0,0.0,0.0,0.0,2007.0,1176.0,1557.0,443.4,1113.6,659.4,1986.6
tolokers,hgb_attributes,0.25,zero_exposure,stratified,2,0.0,0.0,0.0,0.0,0.0,1986.4,1176.0,1546.0,422.2,1123.8,666.0,1979.0
tolokers,hgb_attributes,0.25,zero_exposure,stratified,3,0.0,0.0,0.0,0.0,0.0,1941.8,1176.0,1515.2,425.8,1089.4,666.8,1979.2
tolokers,hgb_attributes,0.25,zero_exposure,stratified,4,0.0,0.0,0.0,0.0,0.0,2008.4,1176.0,1567.4,460.6,1106.8,684.0,1962.0
tolokers,hgb_attributes,0.25,zero_exposure,stratified,5,0.0,0.0,0.0,0.0,0.0,1981.0,1176.0,1542.2,434.8,1107.4,668.2,1977.8
tolokers,hgb_attributes,0.25,zero_exposure,stratified,6,0.0,0.0,0.0,0.0,0.0,1999.6,1176.0,1562.6,453.2,1109.4,696.4,1948.6
tolokers,hgb_attributes,0.25,zero_exposure,stratified,7,0.0,0.0,0.0,0.0,0.0,2007.6,1176.0,1563.0,462.4,1100.6,672.0,1973.0
tolokers,hgb_attributes,0.25,zero_exposure,stratified,8,0.0,0.0,0.0,0.0,0.0,1989.0,1176.0,1550.4,441.0,1109.4,681.0,1964.0
tolokers,hgb_attributes,0.25,zero_exposure,stratified,9,0.0,0.0,0.0,0.0,0.0,1986.6,1176.0,1567.0,451.8,1115.2,679.0,1966.0
tolokers,hgb_attributes,0.5,exposure_80,filtered_low,0,0.0,0.0,0.0,0.0,0.0,3972.2,1176.0,3096.8,2558.2,538.6,2111.4,533.6
tolokers,hgb_attributes,0.5,exposure_80,filtered_low,1,0.0,0.0,0.0,0.0,0.0,3987.6,1176.0,3108.2,2575.8,532.4,2116.0,530.0
tolokers,hgb_attributes,0.5,exposure_80,filtered_low,2,0.0,0.0,0.0,0.0,0.0,3974.0,1176.0,3105.8,2571.6,534.2,2118.6,526.4
tolokers,hgb_attributes,0.5,exposure_80,filtered_low,3,0.0,0.0,0.0,0.0,0.0,3935.4,1176.0,3064.6,2543.6,521.0,2117.4,528.6
tolokers,hgb_attributes,0.5,exposure_80,filtered_low,4,0.0,0.0,0.0,0.0,0.0,4018.6,1176.0,3139.8,2587.0,552.8,2124.8,521.2
tolokers,hgb_attributes,0.5,exposure_80,filtered_low,5,0.0,0.0,0.0,0.0,0.0,3966.4,1176.0,3102.4,2555.8,546.6,2110.8,535.2
tolokers,hgb_attributes,0.5,exposure_80,filtered_low,6,0.0,0.0,0.0,0.0,0.0,4011.8,1176.0,3146.4,2592.8,553.6,2126.6,518.4
tolokers,hgb_attributes,0.5,exposure_80,filtered_low,7,0.0,0.0,0.0,0.0,0.0,3966.6,1176.0,3104.4,2570.0,534.4,2102.6,542.4
tolokers,hgb_attributes,0.5,exposure_80,filtered_low,8,0.0,0.0,0.0,0.0,0.0,3954.6,1176.0,3086.2,2553.0,533.2,2120.2,524.8
tolokers,hgb_attributes,0.5,exposure_80,filtered_low,9,0.0,0.0,0.0,0.0,0.0,3996.2,1176.0,3132.6,2597.8,534.8,2103.2,541.8
tolokers,hgb_attributes,0.5,exposure_80,full_random,0,0.0,0.0,0.0,0.0,0.0,3972.2,1176.0,3096.8,2558.2,538.6,2111.4,533.6
tolokers,hgb_attributes,0.5,exposure_80,full_random,1,0.0,0.0,0.0,0.0,0.0,3987.6,1176.0,3108.2,2575.8,532.4,2116.0,530.0
tolokers,hgb_attributes,0.5,exposure_80,full_random,2,0.0,0.0,0.0,0.0,0.0,3974.0,1176.0,3105.8,2571.6,534.2,2118.6,526.4
tolokers,hgb_attributes,0.5,exposure_80,full_random,3,0.0,0.0,0.0,0.0,0.0,3935.4,1176.0,3064.6,2543.6,521.0,2117.4,528.6
tolokers,hgb_attributes,0.5,exposure_80,full_random,4,0.0,0.0,0.0,0.0,0.0,4018.6,1176.0,3139.8,2587.0,552.8,2124.8,521.2
tolokers,hgb_attributes,0.5,exposure_80,full_random,5,0.0,0.0,0.0,0.0,0.0,3966.4,1176.0,3102.4,2555.8,546.6,2110.8,535.2
tolokers,hgb_attributes,0.5,exposure_80,full_random,6,0.0,0.0,0.0,0.0,0.0,4011.8,1176.0,3146.4,2592.8,553.6,2126.6,518.4
tolokers,hgb_attributes,0.5,exposure_80,full_random,7,0.0,0.0,0.0,0.0,0.0,3966.6,1176.0,3104.4,2570.0,534.4,2102.6,542.4
tolokers,hgb_attributes,0.5,exposure_80,full_random,8,0.0,0.0,0.0,0.0,0.0,3954.6,1176.0,3086.2,2553.0,533.2,2120.2,524.8
tolokers,hgb_attributes,0.5,exposure_80,full_random,9,0.0,0.0,0.0,0.0,0.0,3996.2,1176.0,3132.6,2597.8,534.8,2103.2,541.8
tolokers,hgb_attributes,0.5,exposure_80,stratified,0,0.0,0.0,0.0,0.0,0.0,3972.2,1176.0,3096.8,2558.2,538.6,2111.4,533.6
tolokers,hgb_attributes,0.5,exposure_80,stratified,1,0.0,0.0,0.0,0.0,0.0,3987.6,1176.0,3108.2,2575.8,532.4,2116.0,530.0
tolokers,hgb_attributes,0.5,exposure_80,stratified,2,0.0,0.0,0.0,0.0,0.0,3974.0,1176.0,3105.8,2571.6,534.2,2118.6,526.4
tolokers,hgb_attributes,0.5,exposure_80,stratified,3,0.0,0.0,0.0,0.0,0.0,3935.4,1176.0,3064.6,2543.6,521.0,2117.4,528.6
tolokers,hgb_attributes,0.5,exposure_80,stratified,4,0.0,0.0,0.0,0.0,0.0,4018.6,1176.0,3139.8,2587.0,552.8,2124.8,521.2
tolokers,hgb_attributes,0.5,exposure_80,stratified,5,0.0,0.0,0.0,0.0,0.0,3966.4,1176.0,3102.4,2555.8,546.6,2110.8,535.2
tolokers,hgb_attributes,0.5,exposure_80,stratified,6,0.0,0.0,0.0,0.0,0.0,4011.8,1176.0,3146.4,2592.8,553.6,2126.6,518.4
tolokers,hgb_attributes,0.5,exposure_80,stratified,7,0.0,0.0,0.0,0.0,0.0,3966.6,1176.0,3104.4,2570.0,534.4,2102.6,542.4
tolokers,hgb_attributes,0.5,exposure_80,stratified,8,0.0,0.0,0.0,0.0,0.0,3954.6,1176.0,3086.2,2553.0,533.2,2120.2,524.8
tolokers,hgb_attributes,0.5,exposure_80,stratified,9,0.0,0.0,0.0,0.0,0.0,3996.2,1176.0,3132.6,2597.8,534.8,2103.2,541.8
tolokers,hgb_attributes,0.5,zero_exposure,filtered_low,0,0.0,0.0,0.0,0.0,0.0,3972.2,1176.0,3096.8,613.8,2483.0,464.2,2180.8
tolokers,hgb_attributes,0.5,zero_exposure,filtered_low,1,0.2902303176275779,0.015889464594127805,32.8,9.2,0.4,3987.6,1176.0,3108.2,642.2,2466.0,474.8,2171.2
