dataset,model,label_fraction,design,method,seed,fdp,power,discoveries,true_discoveries,nonempty,reference_labels,training_labels,n_reference,cal_low,cal_high,test_low,test_high
tfinance,hgb_attributes,0.25,exposure_80,filtered_low,0,0.09272419059483927,0.650990099009901,290.6,263.0,1.0,6601.6,3936.0,6307.8,5265.6,1042.2,7083.0,1773.0
tfinance,hgb_attributes,0.25,exposure_80,filtered_low,1,0.11733863620046306,0.6643564356435644,305.0,268.4,1.0,6644.8,3936.0,6346.2,5291.8,1054.4,7066.2,1788.8
tfinance,hgb_attributes,0.25,exposure_80,filtered_low,2,0.12599703970889192,0.6671568627450981,311.8,272.2,1.0,6646.0,3936.0,6350.0,5295.8,1054.2,7104.0,1751.0
tfinance,hgb_attributes,0.25,exposure_80,filtered_low,3,0.10646490655709136,0.664179104477612,299.0,267.0,1.0,6669.0,3936.0,6367.2,5319.8,1047.4,7077.4,1777.6
tfinance,hgb_attributes,0.25,exposure_80,filtered_low,4,0.12766065538423582,0.6596059113300493,308.0,267.8,1.0,6626.0,3936.0,6327.8,5267.4,1060.4,7083.6,1771.4
tfinance,hgb_attributes,0.25,exposure_80,filtered_low,5,0.13124983309898414,0.6770370370370371,317.4,274.2,1.0,6634.6,3936.0,6334.8,5278.4,1056.4,7081.4,1773.6
tfinance,hgb_attributes,0.25,exposure_80,filtered_low,6,0.11575647598818309,0.654054054054054,301.4,266.2,1.0,6619.6,3936.0,6311.8,5272.0,1039.8,7101.2,1753.8
tfinance,hgb_attributes,0.25,exposure_80,filtered_low,7,0.12322683448828442,0.6699507389162561,310.6,272.0,1.0,6680.4,3936.0,6370.8,5329.2,1041.6,7076.6,1778.4
tfinance,hgb_attributes,0.25,exposure_80,filtered_low,8,0.1382328919858944,0.6732673267326732,317.0,272.0,1.0,6662.2,3936.0,6364.4,5305.0,1059.4,7073.8,1781.2
tfinance,hgb_attributes,0.25,exposure_80,filtered_low,9,0.11227341307493599,0.665686274509804,306.6,271.6,1.0,6662.8,3936.0,6351.4,5304.8,1046.6,7068.4,1787.6
tfinance,hgb_attributes,0.25,exposure_80,full_random,0,0.09060119537009907,0.6465346534653464,288.0,261.2,1.0,6601.6,3936.0,6307.8,5265.6,1042.2,7083.0,1773.0
tfinance,hgb_attributes,0.25,exposure_80,full_random,1,0.07450537154381984,0.651980198019802,284.8,263.4,1.0,6644.8,3936.0,6346.2,5291.8,1054.4,7066.2,1788.8
tfinance,hgb_attributes,0.25,exposure_80,full_random,2,0.10763505412261558,0.6563725490196078,300.4,267.8,1.0,6646.0,3936.0,6350.0,5295.8,1054.2,7104.0,1751.0
tfinance,hgb_attributes,0.25,exposure_80,full_random,3,0.0846415632069848,0.6502487562189054,285.6,261.4,1.0,6669.0,3936.0,6367.2,5319.8,1047.4,7077.4,1777.6
tfinance,hgb_attributes,0.25,exposure_80,full_random,4,0.09244878558374506,0.6330049261083743,283.8,257.0,1.0,6626.0,3936.0,6327.8,5267.4,1060.4,7083.6,1771.4
tfinance,hgb_attributes,0.25,exposure_80,full_random,5,0.12509591944848805,0.6745679012345679,313.0,273.2,1.0,6634.6,3936.0,6334.8,5278.4,1056.4,7081.4,1773.6
tfinance,hgb_attributes,0.25,exposure_80,full_random,6,0.07919825233442339,0.6412776412776413,283.6,261.0,1.0,6619.6,3936.0,6311.8,5272.0,1039.8,7101.2,1753.8
tfinance,hgb_attributes,0.25,exposure_80,full_random,7,0.10552302019552788,0.6556650246305418,297.6,266.2,1.0,6680.4,3936.0,6370.8,5329.2,1041.6,7076.6,1778.4
tfinance,hgb_attributes,0.25,exposure_80,full_random,8,0.08599006611334523,0.6410891089108911,283.6,259.0,1.0,6662.2,3936.0,6364.4,5305.0,1059.4,7073.8,1781.2
tfinance,hgb_attributes,0.25,exposure_80,full_random,9,0.08429459779293509,0.6534313725490196,291.2,266.6,1.0,6662.8,3936.0,6351.4,5304.8,1046.6,7068.4,1787.6
tfinance,hgb_attributes,0.25,exposure_80,stratified,0,0.046379651475139824,0.6361386138613861,269.8,257.0,1.0,6601.6,3936.0,6307.8,5265.6,1042.2,7083.0,1773.0
tfinance,hgb_attributes,0.25,exposure_80,stratified,1,0.037626076806058624,0.6232673267326733,262.0,251.8,1.0,6644.8,3936.0,6346.2,5291.8,1054.4,7066.2,1788.8
tfinance,hgb_attributes,0.25,exposure_80,stratified,2,0.05358653858162745,0.6426470588235295,277.2,262.2,1.0,6646.0,3936.0,6350.0,5295.8,1054.2,7104.0,1751.0
tfinance,hgb_attributes,0.25,exposure_80,stratified,3,0.030294596484916947,0.6208955223880597,257.4,249.6,1.0,6669.0,3936.0,6367.2,5319.8,1047.4,7077.4,1777.6
tfinance,hgb_attributes,0.25,exposure_80,stratified,4,0.035993159749577154,0.5891625615763547,248.4,239.2,1.0,6626.0,3936.0,6327.8,5267.4,1060.4,7083.6,1771.4
tfinance,hgb_attributes,0.25,exposure_80,stratified,5,0.044149419470333864,0.648395061728395,274.8,262.6,1.0,6634.6,3936.0,6334.8,5278.4,1056.4,7081.4,1773.6
tfinance,hgb_attributes,0.25,exposure_80,stratified,6,0.03911941157529492,0.6083538083538084,257.8,247.6,1.0,6619.6,3936.0,6311.8,5272.0,1039.8,7101.2,1753.8
tfinance,hgb_attributes,0.25,exposure_80,stratified,7,0.030573393856710596,0.6275862068965518,262.8,254.8,1.0,6680.4,3936.0,6370.8,5329.2,1041.6,7076.6,1778.4
tfinance,hgb_attributes,0.25,exposure_80,stratified,8,0.022046572605339043,0.6099009900990099,252.0,246.4,1.0,6662.2,3936.0,6364.4,5305.0,1059.4,7073.8,1781.2
tfinance,hgb_attributes,0.25,exposure_80,stratified,9,0.02670022830135756,0.6269607843137255,262.8,255.8,1.0,6662.8,3936.0,6351.4,5304.8,1046.6,7068.4,1787.6
tfinance,hgb_attributes,0.25,zero_exposure,filtered_low,0,0.04936444003009073,0.6099009900990099,259.6,246.4,1.0,6601.6,3936.0,6307.8,2929.8,3378.0,3946.0,4910.0
tfinance,hgb_attributes,0.25,zero_exposure,filtered_low,1,0.05579397266851638,0.6326732673267327,271.0,255.6,1.0,6644.8,3936.0,6346.2,2900.4,3445.8,3897.4,4957.6
tfinance,hgb_attributes,0.25,zero_exposure,filtered_low,2,0.07345045270425402,0.6372549019607844,280.6,260.0,1.0,6646.0,3936.0,6350.0,2981.0,3369.0,4030.0,4825.0
tfinance,hgb_attributes,0.25,zero_exposure,filtered_low,3,0.05299899951945423,0.6149253731343284,261.2,247.2,1.0,6669.0,3936.0,6367.2,2914.6,3452.6,3883.4,4971.6
tfinance,hgb_attributes,0.25,zero_exposure,filtered_low,4,0.06614171901156939,0.6073891625615764,264.2,246.6,1.0,6626.0,3936.0,6327.8,2896.4,3431.4,3929.0,4926.0
tfinance,hgb_attributes,0.25,zero_exposure,filtered_low,5,0.08896613089612056,0.6479012345679013,289.6,262.4,1.0,6634.6,3936.0,6334.8,2908.8,3426.0,3937.4,4917.6
tfinance,hgb_attributes,0.25,zero_exposure,filtered_low,6,0.08143301920618802,0.6270270270270271,279.2,255.2,1.0,6619.6,3936.0,6311.8,2754.0,3557.8,3719.2,5135.8
tfinance,hgb_attributes,0.25,zero_exposure,filtered_low,7,0.0629122569100081,0.6147783251231528,266.4,249.6,1.0,6680.4,3936.0,6370.8,2873.6,3497.2,3840.4,5014.6
tfinance,hgb_attributes,0.25,zero_exposure,filtered_low,8,0.07422613433110432,0.6306930693069307,275.6,254.8,1.0,6662.2,3936.0,6364.4,2895.6,3468.8,3887.2,4967.8
tfinance,hgb_attributes,0.25,zero_exposure,filtered_low,9,0.06629848814276505,0.6426470588235295,281.0,262.2,1.0,6662.8,3936.0,6351.4,2980.4,3371.0,3990.2,4865.8
tfinance,hgb_attributes,0.25,zero_exposure,full_random,0,0.09060119537009907,0.6465346534653464,288.0,261.2,1.0,6601.6,3936.0,6307.8,2929.8,3378.0,3946.0,4910.0
tfinance,hgb_attributes,0.25,zero_exposure,full_random,1,0.07450537154381984,0.651980198019802,284.8,263.4,1.0,6644.8,3936.0,6346.2,2900.4,3445.8,3897.4,4957.6
tfinance,hgb_attributes,0.25,zero_exposure,full_random,2,0.10763505412261558,0.6563725490196078,300.4,267.8,1.0,6646.0,3936.0,6350.0,2981.0,3369.0,4030.0,4825.0
tfinance,hgb_attributes,0.25,zero_exposure,full_random,3,0.0846415632069848,0.6502487562189054,285.6,261.4,1.0,6669.0,3936.0,6367.2,2914.6,3452.6,3883.4,4971.6
tfinance,hgb_attributes,0.25,zero_exposure,full_random,4,0.09244878558374506,0.6330049261083743,283.8,257.0,1.0,6626.0,3936.0,6327.8,2896.4,3431.4,3929.0,4926.0
tfinance,hgb_attributes,0.25,zero_exposure,full_random,5,0.12509591944848805,0.6745679012345679,313.0,273.2,1.0,6634.6,3936.0,6334.8,2908.8,3426.0,3937.4,4917.6
tfinance,hgb_attributes,0.25,zero_exposure,full_random,6,0.07919825233442339,0.6412776412776413,283.6,261.0,1.0,6619.6,3936.0,6311.8,2754.0,3557.8,3719.2,5135.8
tfinance,hgb_attributes,0.25,zero_exposure,full_random,7,0.10552302019552788,0.6556650246305418,297.6,266.2,1.0,6680.4,3936.0,6370.8,2873.6,3497.2,3840.4,5014.6
tfinance,hgb_attributes,0.25,zero_exposure,full_random,8,0.08599006611334523,0.6410891089108911,283.6,259.0,1.0,6662.2,3936.0,6364.4,2895.6,3468.8,3887.2,4967.8
tfinance,hgb_attributes,0.25,zero_exposure,full_random,9,0.08429459779293509,0.6534313725490196,291.2,266.6,1.0,6662.8,3936.0,6351.4,2980.4,3371.0,3990.2,4865.8
tfinance,hgb_attributes,0.25,zero_exposure,stratified,0,0.05151121935115151,0.6366336633663366,271.6,257.2,1.0,6601.6,3936.0,6307.8,2929.8,3378.0,3946.0,4910.0
tfinance,hgb_attributes,0.25,zero_exposure,stratified,1,0.04578483232726686,0.6316831683168317,267.8,255.2,1.0,6644.8,3936.0,6346.2,2900.4,3445.8,3897.4,4957.6
tfinance,hgb_attributes,0.25,zero_exposure,stratified,2,0.05912899978220082,0.6436274509803922,279.4,262.6,1.0,6646.0,3936.0,6350.0,2981.0,3369.0,4030.0,4825.0
tfinance,hgb_attributes,0.25,zero_exposure,stratified,3,0.04645265760345767,0.6437810945273632,271.6,258.8,1.0,6669.0,3936.0,6367.2,2914.6,3452.6,3883.4,4971.6
tfinance,hgb_attributes,0.25,zero_exposure,stratified,4,0.046894815799978916,0.6098522167487685,260.0,247.6,1.0,6626.0,3936.0,6327.8,2896.4,3431.4,3929.0,4926.0
tfinance,hgb_attributes,0.25,zero_exposure,stratified,5,0.061788772627808575,0.6612345679012346,285.6,267.8,1.0,6634.6,3936.0,6334.8,2908.8,3426.0,3937.4,4917.6
tfinance,hgb_attributes,0.25,zero_exposure,stratified,6,0.04024829812489367,0.6137592137592137,260.4,249.8,1.0,6619.6,3936.0,6311.8,2754.0,3557.8,3719.2,5135.8
tfinance,hgb_attributes,0.25,zero_exposure,stratified,7,0.03324063799331316,0.632512315270936,265.6,256.8,1.0,6680.4,3936.0,6370.8,2873.6,3497.2,3840.4,5014.6
tfinance,hgb_attributes,0.25,zero_exposure,stratified,8,0.03497677622733268,0.6242574257425743,261.4,252.2,1.0,6662.2,3936.0,6364.4,2895.6,3468.8,3887.2,4967.8
tfinance,hgb_attributes,0.25,zero_exposure,stratified,9,0.03504688107689567,0.6328431372549019,267.6,258.2,1.0,6662.8,3936.0,6351.4,2980.4,3371.0,3990.2,4865.8
tfinance,hgb_attributes,0.5,exposure_80,filtered_low,0,0.10606604851346775,0.657920792079208,298.2,265.8,1.0,13215.8,3936.0,12618.4,10530.2,2088.2,7077.0,1779.0
tfinance,hgb_attributes,0.5,exposure_80,filtered_low,1,0.12057160541467726,0.6702970297029702,308.4,270.8,1.0,13320.2,3936.0,12727.0,10613.0,2114.0,7070.0,1785.0
tfinance,hgb_attributes,0.5,exposure_80,filtered_low,2,0.1373910601159714,0.6720588235294118,318.2,274.2,1.0,13283.2,3936.0,12687.8,10566.4,2121.4,7105.6,1749.4
tfinance,hgb_attributes,0.5,exposure_80,filtered_low,3,0.11517285106456132,0.6691542288557214,304.2,269.0,1.0,13303.6,3936.0,12699.4,10589.8,2109.6,7080.6,1774.4
tfinance,hgb_attributes,0.5,exposure_80,filtered_low,4,0.12327820854307223,0.6620689655172414,307.8,268.8,1.0,13291.2,3936.0,12677.6,10578.4,2099.2,7092.0,1763.0
tfinance,hgb_attributes,0.5,exposure_80,filtered_low,5,0.13412196760241488,0.6755555555555556,316.2,273.6,1.0,13256.4,3936.0,12651.0,10550.8,2100.2,7085.2,1769.8
tfinance,hgb_attributes,0.5,exposure_80,filtered_low,6,0.12656056114141423,0.6560196560196561,305.8,267.0,1.0,13258.2,3936.0,12648.6,10566.2,2082.4,7089.2,1765.8
tfinance,hgb_attributes,0.5,exposure_80,filtered_low,7,0.12091313027456252,0.6714285714285715,310.2,272.6,1.0,13305.6,3936.0,12696.8,10596.6,2100.2,7079.0,1776.0
tfinance,hgb_attributes,0.5,exposure_80,filtered_low,8,0.15658365830759863,0.6787128712871288,325.8,274.2,1.0,13275.8,3936.0,12670.2,10570.2,2100.0,7084.8,1770.2
tfinance,hgb_attributes,0.5,exposure_80,filtered_low,9,0.12458404845760429,0.6730392156862746,314.2,274.6,1.0,13320.4,3936.0,12700.6,10584.6,2116.0,7094.2,1761.8
tfinance,hgb_attributes,0.5,exposure_80,full_random,0,0.07880851244294099,0.6386138613861386,280.6,258.0,1.0,13215.8,3936.0,12618.4,10530.2,2088.2,7077.0,1779.0
tfinance,hgb_attributes,0.5,exposure_80,full_random,1,0.07872032019858985,0.6534653465346535,287.0,264.0,1.0,13320.2,3936.0,12727.0,10613.0,2114.0,7070.0,1785.0
tfinance,hgb_attributes,0.5,exposure_80,full_random,2,0.09578607872148513,0.6509803921568628,294.0,265.6,1.0,13283.2,3936.0,12687.8,10566.4,2121.4,7105.6,1749.4
tfinance,hgb_attributes,0.5,exposure_80,full_random,3,0.09344569556788909,0.6537313432835821,290.2,262.8,1.0,13303.6,3936.0,12699.4,10589.8,2109.6,7080.6,1774.4
tfinance,hgb_attributes,0.5,exposure_80,full_random,4,0.09683123128889107,0.6379310344827587,287.2,259.0,1.0,13291.2,3936.0,12677.6,10578.4,2099.2,7092.0,1763.0
tfinance,hgb_attributes,0.5,exposure_80,full_random,5,0.11566484253442,0.6696296296296296,306.8,271.2,1.0,13256.4,3936.0,12651.0,10550.8,2100.2,7085.2,1769.8
tfinance,hgb_attributes,0.5,exposure_80,full_random,6,0.08233652511528847,0.6393120393120393,283.6,260.2,1.0,13258.2,3936.0,12648.6,10566.2,2082.4,7089.2,1765.8
tfinance,hgb_attributes,0.5,exposure_80,full_random,7,0.09319741384143436,0.6502463054187192,291.2,264.0,1.0,13305.6,3936.0,12696.8,10596.6,2100.2,7079.0,1776.0
tfinance,hgb_attributes,0.5,exposure_80,full_random,8,0.1066350427773228,0.6544554455445545,296.4,264.4,1.0,13275.8,3936.0,12670.2,10570.2,2100.0,7084.8,1770.2
tfinance,hgb_attributes,0.5,exposure_80,full_random,9,0.09135124925642049,0.657843137254902,295.4,268.4,1.0,13320.4,3936.0,12700.6,10584.6,2116.0,7094.2,1761.8
tfinance,hgb_attributes,0.5,exposure_80,stratified,0,0.030004850809913653,0.6212871287128713,259.0,251.0,1.0,13215.8,3936.0,12618.4,10530.2,2088.2,7077.0,1779.0
tfinance,hgb_attributes,0.5,exposure_80,stratified,1,0.030696091848722844,0.6351485148514852,264.8,256.6,1.0,13320.2,3936.0,12727.0,10613.0,2114.0,7070.0,1785.0
tfinance,hgb_attributes,0.5,exposure_80,stratified,2,0.04326281757011634,0.6367647058823529,271.6,259.8,1.0,13283.2,3936.0,12687.8,10566.4,2121.4,7105.6,1749.4
tfinance,hgb_attributes,0.5,exposure_80,stratified,3,0.037547109013136105,0.6353233830845771,265.4,255.4,1.0,13303.6,3936.0,12699.4,10589.8,2109.6,7080.6,1774.4
tfinance,hgb_attributes,0.5,exposure_80,stratified,4,0.048720258173286665,0.6093596059113301,260.4,247.4,1.0,13291.2,3936.0,12677.6,10578.4,2099.2,7092.0,1763.0
tfinance,hgb_attributes,0.5,exposure_80,stratified,5,0.050935224965336215,0.6503703703703704,277.6,263.4,1.0,13256.4,3936.0,12651.0,10550.8,2100.2,7085.2,1769.8
tfinance,hgb_attributes,0.5,exposure_80,stratified,6,0.03677226116100636,0.6127764127764128,259.0,249.4,1.0,13258.2,3936.0,12648.6,10566.2,2082.4,7089.2,1765.8
tfinance,hgb_attributes,0.5,exposure_80,stratified,7,0.024625314319711603,0.626600985221675,260.8,254.4,1.0,13305.6,3936.0,12696.8,10596.6,2100.2,7079.0,1776.0
tfinance,hgb_attributes,0.5,exposure_80,stratified,8,0.040198148688821385,0.6212871287128713,261.6,251.0,1.0,13275.8,3936.0,12670.2,10570.2,2100.0,7084.8,1770.2
tfinance,hgb_attributes,0.5,exposure_80,stratified,9,0.025988750693017697,0.6279411764705882,263.0,256.2,1.0,13320.4,3936.0,12700.6,10584.6,2116.0,7094.2,1761.8
tfinance,hgb_attributes,0.5,zero_exposure,filtered_low,0,0.04860003613358097,0.6089108910891089,259.2,246.0,1.0,13215.8,3936.0,12618.4,4928.4,7690.0,3328.4,5527.6
tfinance,hgb_attributes,0.5,zero_exposure,filtered_low,1,0.05429367892134466,0.6341584158415842,271.2,256.2,1.0,13320.2,3936.0,12727.0,4973.6,7753.4,3339.2,5515.8
tfinance,hgb_attributes,0.5,zero_exposure,filtered_low,2,0.07015621832452199,0.6313725490196078,277.0,257.6,1.0,13283.2,3936.0,12687.8,4997.4,7690.4,3364.2,5490.8
tfinance,hgb_attributes,0.5,zero_exposure,filtered_low,3,0.05763430877130178,0.609950248756219,260.6,245.2,1.0,13303.6,3936.0,12699.4,4907.8,7791.6,3263.2,5591.8
tfinance,hgb_attributes,0.5,zero_exposure,filtered_low,4,0.07141586771265554,0.6054187192118227,265.4,245.8,1.0,13291.2,3936.0,12677.6,4873.4,7804.2,3291.6,5563.4
tfinance,hgb_attributes,0.5,zero_exposure,filtered_low,5,0.07045428066653471,0.6474074074074074,282.4,262.2,1.0,13256.4,3936.0,12651.0,4966.2,7684.8,3338.0,5517.0
tfinance,hgb_attributes,0.5,zero_exposure,filtered_low,6,0.06954927203797721,0.6216216216216216,272.2,253.0,1.0,13258.2,3936.0,12648.6,4734.0,7914.6,3182.2,5672.8
tfinance,hgb_attributes,0.5,zero_exposure,filtered_low,7,0.0605091250034727,0.6098522167487685,263.8,247.6,1.0,13305.6,3936.0,12696.8,4810.6,7886.2,3232.6,5622.4
tfinance,hgb_attributes,0.5,zero_exposure,filtered_low,8,0.09363921283819225,0.6460396039603961,288.4,261.0,1.0,13275.8,3936.0,12670.2,4825.8,7844.4,3277.6,5577.4
tfinance,hgb_attributes,0.5,zero_exposure,filtered_low,9,0.07436661121424162,0.6480392156862745,285.6,264.4,1.0,13320.4,3936.0,12700.6,4944.0,7756.6,3336.6,5519.4
tfinance,hgb_attributes,0.5,zero_exposure,full_random,0,0.07880851244294099,0.6386138613861386,280.6,258.0,1.0,13215.8,3936.0,12618.4,4928.4,7690.0,3328.4,5527.6
tfinance,hgb_attributes,0.5,zero_exposure,full_random,1,0.07872032019858985,0.6534653465346535,287.0,264.0,1.0,13320.2,3936.0,12727.0,4973.6,7753.4,3339.2,5515.8
tfinance,hgb_attributes,0.5,zero_exposure,full_random,2,0.09578607872148513,0.6509803921568628,294.0,265.6,1.0,13283.2,3936.0,12687.8,4997.4,7690.4,3364.2,5490.8
tfinance,hgb_attributes,0.5,zero_exposure,full_random,3,0.09344569556788909,0.6537313432835821,290.2,262.8,1.0,13303.6,3936.0,12699.4,4907.8,7791.6,3263.2,5591.8
tfinance,hgb_attributes,0.5,zero_exposure,full_random,4,0.09683123128889107,0.6379310344827587,287.2,259.0,1.0,13291.2,3936.0,12677.6,4873.4,7804.2,3291.6,5563.4
tfinance,hgb_attributes,0.5,zero_exposure,full_random,5,0.11566484253442,0.6696296296296296,306.8,271.2,1.0,13256.4,3936.0,12651.0,4966.2,7684.8,3338.0,5517.0
tfinance,hgb_attributes,0.5,zero_exposure,full_random,6,0.08233652511528847,0.6393120393120393,283.6,260.2,1.0,13258.2,3936.0,12648.6,4734.0,7914.6,3182.2,5672.8
tfinance,hgb_attributes,0.5,zero_exposure,full_random,7,0.09319741384143436,0.6502463054187192,291.2,264.0,1.0,13305.6,3936.0,12696.8,4810.6,7886.2,3232.6,5622.4
tfinance,hgb_attributes,0.5,zero_exposure,full_random,8,0.1066350427773228,0.6544554455445545,296.4,264.4,1.0,13275.8,3936.0,12670.2,4825.8,7844.4,3277.6,5577.4
tfinance,hgb_attributes,0.5,zero_exposure,full_random,9,0.09135124925642049,0.657843137254902,295.4,268.4,1.0,13320.4,3936.0,12700.6,4944.0,7756.6,3336.6,5519.4
tfinance,hgb_attributes,0.5,zero_exposure,stratified,0,0.03813465164976572,0.6257425742574257,263.0,252.8,1.0,13215.8,3936.0,12618.4,4928.4,7690.0,3328.4,5527.6
tfinance,hgb_attributes,0.5,zero_exposure,stratified,1,0.03856511201843293,0.6386138613861386,268.4,258.0,1.0,13320.2,3936.0,12727.0,4973.6,7753.4,3339.2,5515.8
tfinance,hgb_attributes,0.5,zero_exposure,stratified,2,0.05263455723383246,0.6377450980392156,274.8,260.2,1.0,13283.2,3936.0,12687.8,4997.4,7690.4,3364.2,5490.8
tfinance,hgb_attributes,0.5,zero_exposure,stratified,3,0.04404554969399945,0.6358208955223881,267.4,255.6,1.0,13303.6,3936.0,12699.4,4907.8,7791.6,3263.2,5591.8
tfinance,hgb_attributes,0.5,zero_exposure,stratified,4,0.05615628898654962,0.6216748768472906,267.6,252.4,1.0,13291.2,3936.0,12677.6,4873.4,7804.2,3291.6,5563.4
tfinance,hgb_attributes,0.5,zero_exposure,stratified,5,0.06385951138141183,0.6567901234567902,284.2,266.0,1.0,13256.4,3936.0,12651.0,4966.2,7684.8,3338.0,5517.0
tfinance,hgb_attributes,0.5,zero_exposure,stratified,6,0.035208240752176184,0.6162162162162163,260.0,250.8,1.0,13258.2,3936.0,12648.6,4734.0,7914.6,3182.2,5672.8
tfinance,hgb_attributes,0.5,zero_exposure,stratified,7,0.03442248286010046,0.6320197044334975,265.8,256.6,1.0,13305.6,3936.0,12696.8,4810.6,7886.2,3232.6,5622.4
tfinance,hgb_attributes,0.5,zero_exposure,stratified,8,0.048144460754226695,0.6282178217821782,266.8,253.8,1.0,13275.8,3936.0,12670.2,4825.8,7844.4,3277.6,5577.4
tfinance,hgb_attributes,0.5,zero_exposure,stratified,9,0.041245655904494395,0.6372549019607844,271.2,260.0,1.0,13320.4,3936.0,12700.6,4944.0,7756.6,3336.6,5519.4
tfinance,hgb_attributes,1.0,exposure_80,filtered_low,0,0.1196541338941147,0.6688118811881189,307.2,270.2,1.0,26565.0,3936.0,25354.0,21145.0,4209.0,7087.6,1768.4
tfinance,hgb_attributes,1.0,exposure_80,filtered_low,1,0.1281566883387515,0.6698019801980198,310.6,270.6,1.0,26566.0,3936.0,25354.0,21157.2,4196.8,7073.0,1782.0
tfinance,hgb_attributes,1.0,exposure_80,filtered_low,2,0.14202050527495094,0.6754901960784314,322.0,275.6,1.0,26566.0,3936.0,25342.0,21145.6,4196.4,7089.6,1765.4
tfinance,hgb_attributes,1.0,exposure_80,filtered_low,3,0.1291876178809621,0.6805970149253732,314.2,273.6,1.0,26566.0,3936.0,25359.0,21155.2,4203.8,7083.4,1771.6
tfinance,hgb_attributes,1.0,exposure_80,filtered_low,4,0.15181209962164244,0.6778325123152709,324.8,275.2,1.0,26566.0,3936.0,25348.0,21145.2,4202.8,7090.2,1764.8
tfinance,hgb_attributes,1.0,exposure_80,filtered_low,5,0.13665883806519494,0.6765432098765432,317.6,274.0,1.0,26566.0,3936.0,25351.0,21164.2,4186.8,7072.2,1782.8
tfinance,hgb_attributes,1.0,exposure_80,filtered_low,6,0.13841986207454576,0.6653562653562654,314.4,270.8,1.0,26566.0,3936.0,25345.0,21153.4,4191.6,7074.8,1780.2
tfinance,hgb_attributes,1.0,exposure_80,filtered_low,7,0.1381274783726515,0.6822660098522167,321.4,277.0,1.0,26566.0,3936.0,25346.0,21162.4,4183.6,7072.2,1782.8
tfinance,hgb_attributes,1.0,exposure_80,filtered_low,8,0.15883493268427312,0.6816831683168317,327.8,275.4,1.0,26566.0,3936.0,25354.0,21149.4,4204.6,7090.4,1764.6
tfinance,hgb_attributes,1.0,exposure_80,filtered_low,9,0.13370485926941517,0.6764705882352942,319.0,276.0,1.0,26565.0,3936.0,25343.0,21145.2,4197.8,7087.2,1768.8
tfinance,hgb_attributes,1.0,exposure_80,full_random,0,0.07070303038009744,0.6361386138613861,276.8,257.0,1.0,26565.0,3936.0,25354.0,21145.0,4209.0,7087.6,1768.4
tfinance,hgb_attributes,1.0,exposure_80,full_random,1,0.0777357453507747,0.654950495049505,287.2,264.6,1.0,26566.0,3936.0,25354.0,21157.2,4196.8,7073.0,1782.0
tfinance,hgb_attributes,1.0,exposure_80,full_random,2,0.10055112855525931,0.6519607843137255,296.0,266.0,1.0,26566.0,3936.0,25342.0,21145.6,4196.4,7089.6,1765.4
tfinance,hgb_attributes,1.0,exposure_80,full_random,3,0.09130906853648942,0.6507462686567165,288.0,261.6,1.0,26566.0,3936.0,25359.0,21155.2,4203.8,7083.4,1771.6
tfinance,hgb_attributes,1.0,exposure_80,full_random,4,0.10168697626847659,0.6467980295566502,292.6,262.6,1.0,26566.0,3936.0,25348.0,21145.2,4202.8,7090.2,1764.8
tfinance,hgb_attributes,1.0,exposure_80,full_random,5,0.11199348946275993,0.6701234567901235,305.8,271.4,1.0,26566.0,3936.0,25351.0,21164.2,4186.8,7072.2,1782.8
tfinance,hgb_attributes,1.0,exposure_80,full_random,6,0.08971784472544561,0.6422604422604422,287.2,261.4,1.0,26566.0,3936.0,25345.0,21153.4,4191.6,7074.8,1780.2
tfinance,hgb_attributes,1.0,exposure_80,full_random,7,0.10253861178786124,0.6546798029556651,296.2,265.8,1.0,26566.0,3936.0,25346.0,21162.4,4183.6,7072.2,1782.8
tfinance,hgb_attributes,1.0,exposure_80,full_random,8,0.10336177297163034,0.651980198019802,294.0,263.4,1.0,26566.0,3936.0,25354.0,21149.4,4204.6,7090.4,1764.6
tfinance,hgb_attributes,1.0,exposure_80,full_random,9,0.0964704627791255,0.6617647058823529,298.8,270.0,1.0,26565.0,3936.0,25343.0,21145.2,4197.8,7087.2,1768.8
tfinance,hgb_attributes,1.0,exposure_80,stratified,0,0.024564151721589326,0.6024752475247525,249.6,243.4,1.0,26565.0,3936.0,25354.0,21145.0,4209.0,7087.6,1768.4
tfinance,hgb_attributes,1.0,exposure_80,stratified,1,0.03374269432890122,0.6356435643564357,265.8,256.8,1.0,26566.0,3936.0,25354.0,21157.2,4196.8,7073.0,1782.0
tfinance,hgb_attributes,1.0,exposure_80,stratified,2,0.04737102360977432,0.6406862745098039,274.4,261.4,1.0,26566.0,3936.0,25342.0,21145.6,4196.4,7089.6,1765.4
tfinance,hgb_attributes,1.0,exposure_80,stratified,3,0.03379960901340525,0.6248756218905472,260.0,251.2,1.0,26566.0,3936.0,25359.0,21155.2,4203.8,7083.4,1771.6
tfinance,hgb_attributes,1.0,exposure_80,stratified,4,0.04792722306284072,0.6177339901477833,263.6,250.8,1.0,26566.0,3936.0,25348.0,21145.2,4202.8,7090.2,1764.8
tfinance,hgb_attributes,1.0,exposure_80,stratified,5,0.04307294356336276,0.6567901234567901,278.0,266.0,1.0,26566.0,3936.0,25351.0,21164.2,4186.8,7072.2,1782.8
