dataset,model,label_fraction,design,method,fdp_mean,fdp_std,power_mean,power_std,discoveries_mean,discoveries_std,true_discoveries_mean,true_discoveries_std,nonempty_mean,nonempty_std,reference_labels_mean,reference_labels_std,training_labels_mean,training_labels_std,n_reference_mean,n_reference_std,cal_low_mean,cal_low_std,cal_high_mean,cal_high_std,test_low_mean,test_low_std,test_high_mean,test_high_std
weibo_gadbench,hgb_attributes,0.25,zero_exposure,full_random,0.09327295423719187,0.010987387558448681,0.6636558384513835,0.0424647357102934,143.78,10.478952449765412,130.07999999999998,8.467034112761482,1.0,0.0,1415.42,19.55015203123613,840.0,0.0,1267.9,18.74347293800643,1049.1799999999998,30.107872724588148,218.71999999999997,26.62366532909313,1404.6,36.48622266615772,486.6,36.43075623700391
weibo_gadbench,hgb_attributes,0.25,zero_exposure,stratified,0.024945386356894354,0.011060698228067814,0.4777442490208238,0.13718359908806546,96.52000000000001,27.817212896574187,93.58,26.661574513812113,0.9199999999999999,0.19321835661585918,1415.42,19.55015203123613,840.0,0.0,1267.9,18.74347293800643,1049.1799999999998,30.107872724588148,218.71999999999997,26.62366532909313,1404.6,36.48622266615772,486.6,36.43075623700391
weibo_gadbench,hgb_attributes,0.5,exposure_80,filtered_low,0.18867521131118145,0.02409810734652353,0.7867063185711418,0.043022669656700076,191.35999999999999,15.880330251253877,154.22,9.016749845580591,1.0,0.0,2840.2,27.078486745836663,840.0,0.0,2544.82,26.276047394284227,2266.8,24.919247357994095,278.02,7.422159015033584,1511.3400000000001,6.2311404342311745,379.86,6.261025830041309
weibo_gadbench,hgb_attributes,0.5,exposure_80,full_random,0.0959066153168541,0.010691014910241544,0.6660604068070763,0.03792638577390449,144.72,9.378557102952108,130.56,7.784771458859061,1.0,0.0,2840.2,27.078486745836663,840.0,0.0,2544.82,26.276047394284227,2266.8,24.919247357994095,278.02,7.422159015033584,1511.3400000000001,6.2311404342311745,379.86,6.261025830041309
weibo_gadbench,hgb_attributes,0.5,exposure_80,stratified,0.024818533548726707,0.009568513567036464,0.4893334894510038,0.08715853299620002,98.62,17.761243700196726,95.88,16.935485427547295,1.0,0.0,2840.2,27.078486745836663,840.0,0.0,2544.82,26.276047394284227,2266.8,24.919247357994095,278.02,7.422159015033584,1511.3400000000001,6.2311404342311745,379.86,6.261025830041309
weibo_gadbench,hgb_attributes,0.5,zero_exposure,filtered_low,0.18094382294851102,0.02492215326498115,0.7787849934057776,0.043923668206617146,187.74,16.44466816664632,152.68,9.414504176476257,1.0,0.0,2840.2,27.078486745836663,840.0,0.0,2544.82,26.276047394284227,1943.3799999999999,56.14999356881332,601.4399999999999,50.661736602247984,1301.4,34.56690774586459,589.8,34.51994592502521
weibo_gadbench,hgb_attributes,0.5,zero_exposure,full_random,0.0959066153168541,0.010691014910241544,0.6660604068070763,0.03792638577390449,144.72,9.378557102952108,130.56,7.784771458859061,1.0,0.0,2840.2,27.078486745836663,840.0,0.0,2544.82,26.276047394284227,1943.3799999999999,56.14999356881332,601.4399999999999,50.661736602247984,1301.4,34.56690774586459,589.8,34.51994592502521
weibo_gadbench,hgb_attributes,0.5,zero_exposure,stratified,0.03556234689218488,0.009893366130538626,0.5368297915512579,0.07186731833497581,109.35999999999999,14.476279448348135,105.2,13.989837581457323,1.0,0.0,2840.2,27.078486745836663,840.0,0.0,2544.82,26.276047394284227,1943.3799999999999,56.14999356881332,601.4399999999999,50.661736602247984,1301.4,34.56690774586459,589.8,34.51994592502521
weibo_gadbench,hgb_attributes,1.0,exposure_80,filtered_low,0.21582132722130698,0.024123773343839878,0.8105126344507765,0.04051068608237383,203.48,15.079699378082216,158.88,8.457054911597647,1.0,0.0,5673.8,0.4216370213557219,840.0,0.0,5085.8,5.827139568909798,4536.46,5.192344792523391,549.3399999999999,9.683915645141786,1511.92,5.576299051441854,379.28000000000003,5.604918474974551
weibo_gadbench,hgb_attributes,1.0,exposure_80,full_random,0.09332321463180764,0.007333989466396311,0.6636128815846078,0.04343116946646283,143.66,9.980892856965362,130.07999999999998,8.806159460539215,1.0,0.0,5673.8,0.4216370213557219,840.0,0.0,5085.8,5.827139568909798,4536.46,5.192344792523391,549.3399999999999,9.683915645141786,1511.92,5.576299051441854,379.28000000000003,5.604918474974551
weibo_gadbench,hgb_attributes,1.0,exposure_80,stratified,0.026432489727507575,0.009978231828431886,0.4952239513669879,0.08598295107766706,99.86,17.40473754151119,97.03999999999999,16.73713104314941,1.0,0.0,5673.8,0.4216370213557219,840.0,0.0,5085.8,5.827139568909798,4536.46,5.192344792523391,549.3399999999999,9.683915645141786,1511.92,5.576299051441854,379.28000000000003,5.604918474974551
weibo_gadbench,hgb_attributes,1.0,zero_exposure,filtered_low,0.19802129821140482,0.02223935205387945,0.7954288739102477,0.0432727476963831,195.28,15.753997728971669,155.94,9.261653320127147,1.0,0.0,5673.8,0.4216370213557219,840.0,0.0,5085.8,5.827139568909798,3454.22,39.76927345465489,1631.58,40.52855783271837,1155.42,18.760585160265038,735.78,18.71694419503356
weibo_gadbench,hgb_attributes,1.0,zero_exposure,full_random,0.09332321463180764,0.007333989466396311,0.6636128815846078,0.04343116946646283,143.66,9.980892856965362,130.07999999999998,8.806159460539215,1.0,0.0,5673.8,0.4216370213557219,840.0,0.0,5085.8,5.827139568909798,3454.22,39.76927345465489,1631.58,40.52855783271837,1155.42,18.760585160265038,735.78,18.71694419503356
weibo_gadbench,hgb_attributes,1.0,zero_exposure,stratified,0.04235461857864142,0.0038433285265076036,0.5589083435555511,0.07391453246564525,114.58,15.333753617428442,109.54,14.504267571228052,1.0,0.0,5673.8,0.4216370213557219,840.0,0.0,5085.8,5.827139568909798,3454.22,39.76927345465489,1631.58,40.52855783271837,1155.42,18.760585160265038,735.78,18.71694419503356
