dataset,model,label_fraction,removed,mean,std,count,lower,upper,metric
weibo,hgb_attributes,1.0,0.4,0.3700164402264402,0.09768757597997389,10,0.3001349581216319,0.4398979223312485,power
weibo,hgb_attributes,1.0,0.6,0.3669141941391941,0.09767054110004346,10,0.2970448980533864,0.43678349022500185,power
weibo,hgb_attributes,1.0,0.8,0.3570288128538128,0.09366082830780126,10,0.29002789250489447,0.4240297332027312,power
weibo,hgb_attributes,1.0,0.9,0.324036635031635,0.10571836911105721,10,0.24841026960008442,0.3996630004631856,power
weibo,hgb_attributes,1.0,0.97,0.1599396753246753,0.05378349685888353,10,0.12146527941942141,0.19841407122992916,power
weibo,hgb_graph_features,0.25,0.0,0.0,0.0,10,0.0,0.0,power
weibo,hgb_graph_features,0.25,0.05,0.10938966033966033,0.0793875763318887,10,0.05259920936237046,0.1661801113169502,power
weibo,hgb_graph_features,0.25,0.1,0.6470252913752914,0.12030701423193492,10,0.5609628379077657,0.7330877448428171,power
weibo,hgb_graph_features,0.25,0.2,0.6148467698967699,0.13292574855463707,10,0.5197574176868902,0.7099361221066496,power
weibo,hgb_graph_features,0.25,0.4,0.602477360972361,0.13948990794784016,10,0.5026922920086613,0.7022624299360608,power
weibo,hgb_graph_features,0.25,0.6,0.5715299350649351,0.14295754634232274,10,0.4692642670283332,0.673795603101537,power
weibo,hgb_graph_features,0.25,0.8,0.4771592091242091,0.14013445498285684,10,0.37691305898778726,0.577405359260631,power
weibo,hgb_graph_features,0.25,0.9,0.3356007242757243,0.1400396074817914,10,0.23542242395420365,0.43577902459724494,power
weibo,hgb_graph_features,0.25,0.97,0.0015794205794205604,0.0020391665108484545,10,0.00012068873346101423,0.0030381524253801067,power
weibo,hgb_graph_features,0.5,0.0,0.0,0.0,10,0.0,0.0,power
weibo,hgb_graph_features,0.5,0.05,0.12755426240426238,0.10297890155881198,10,0.053887594004892986,0.20122093080363176,power
weibo,hgb_graph_features,0.5,0.1,0.7709622394272395,0.0632317017764578,10,0.7257290048851729,0.8161954739693061,power
weibo,hgb_graph_features,0.5,0.2,0.7706652480852481,0.07211887793076684,10,0.7190745107066187,0.8222559854638775,power
weibo,hgb_graph_features,0.5,0.4,0.7646662654012654,0.07029964820633915,10,0.7143769265695524,0.8149556042329783,power
weibo,hgb_graph_features,0.5,0.6,0.754233941058941,0.07206136865285001,10,0.7026843433394269,0.8057835387784552,power
weibo,hgb_graph_features,0.5,0.8,0.7303983533133533,0.07163538416610518,10,0.6791534865382683,0.7816432200884383,power
weibo,hgb_graph_features,0.5,0.9,0.6553211172161172,0.07228342744199528,10,0.6036126682082564,0.707029566223978,power
weibo,hgb_graph_features,0.5,0.97,0.2340747918747918,0.08665617858411163,10,0.17208469607962032,0.29606488766996325,power
weibo,hgb_graph_features,1.0,0.0,0.0,0.0,10,0.0,0.0,power
weibo,hgb_graph_features,1.0,0.05,0.1431354029304029,0.10583161462528304,10,0.06742802653818067,0.2188427793226251,power
weibo,hgb_graph_features,1.0,0.1,0.811175725940726,0.0539038068481024,10,0.7726152654538271,0.8497361864276248,power
weibo,hgb_graph_features,1.0,0.2,0.8380851814851814,0.048760018075699664,10,0.8032043658194752,0.8729659971508876,power
weibo,hgb_graph_features,1.0,0.4,0.8256301864801865,0.05553602795816266,10,0.7859021053501349,0.865358267610238,power
weibo,hgb_graph_features,1.0,0.6,0.8229485947385948,0.05523836449598683,10,0.7834334492218659,0.8624637402553238,power
weibo,hgb_graph_features,1.0,0.8,0.8127508075258074,0.057072745633243785,10,0.7719234247943594,0.8535781902572555,power
weibo,hgb_graph_features,1.0,0.9,0.7886742274392274,0.06318842148375822,10,0.7434719537534359,0.833876501125019,power
weibo,hgb_graph_features,1.0,0.97,0.6212133866133867,0.08291709177156835,10,0.5618980723915918,0.6805287008351815,power
weibo_gadbench,hgb_attributes,0.25,0.0,0.0,0.0,10,0.0,0.0,power
weibo_gadbench,hgb_attributes,0.25,0.05,0.09380478987730992,0.03984870472041259,10,0.06529874376157695,0.12231083599304289,power
weibo_gadbench,hgb_attributes,0.25,0.1,0.10300498302957153,0.04694893707057397,10,0.06941973666815429,0.13659022939098878,power
weibo_gadbench,hgb_attributes,0.25,0.2,0.09826143523747621,0.043905010813856706,10,0.0668536825450671,0.12966918792988533,power
weibo_gadbench,hgb_attributes,0.25,0.4,0.09913671372519285,0.04911563440793551,10,0.06400150546034578,0.13427192199003993,power
weibo_gadbench,hgb_attributes,0.25,0.6,0.10579968335806131,0.05190164858920016,10,0.06867148060851436,0.14292788610760826,power
weibo_gadbench,hgb_attributes,0.25,0.8,0.14002391715959567,0.0839566586280758,10,0.07996494160778006,0.20008289271141128,power
weibo_gadbench,hgb_attributes,0.25,0.9,0.1971915608985329,0.07717972053764233,10,0.1419805148110445,0.2524026069860213,power
weibo_gadbench,hgb_attributes,0.25,0.97,0.00474472480742652,0.004877078593293706,10,0.0012558729547521735,0.008233576660100867,power
weibo_gadbench,hgb_attributes,0.5,0.0,0.0,0.0,10,0.0,0.0,power
weibo_gadbench,hgb_attributes,0.5,0.05,0.10297404429883505,0.032550748763567464,10,0.079688641376301,0.12625944722136911,power
weibo_gadbench,hgb_attributes,0.5,0.1,0.12138732737637452,0.04172165845946783,10,0.09154145086884481,0.15123320388390424,power
weibo_gadbench,hgb_attributes,0.5,0.2,0.11937588441336104,0.039913272560211314,10,0.09082364924752445,0.14792811957919763,power
weibo_gadbench,hgb_attributes,0.5,0.4,0.11720046205412875,0.04065559529235579,10,0.0881172011953936,0.1462837229128639,power
weibo_gadbench,hgb_attributes,0.5,0.6,0.11615225507623406,0.03791236473105195,10,0.08903138314419738,0.14327312700827072,power
weibo_gadbench,hgb_attributes,0.5,0.8,0.1250764818200191,0.043950265389977525,10,0.09363635595405519,0.15651660768598302,power
weibo_gadbench,hgb_attributes,0.5,0.9,0.1611902926952031,0.07325034715460073,10,0.10879015099341086,0.21359043439699535,power
weibo_gadbench,hgb_attributes,0.5,0.97,0.11113110082519455,0.02873423814793718,10,0.09057586512826196,0.13168633652212713,power
weibo_gadbench,hgb_attributes,1.0,0.0,0.0,0.0,10,0.0,0.0,power
weibo_gadbench,hgb_attributes,1.0,0.05,0.11387817499568356,0.0429990558183731,10,0.08311850346579228,0.14463784652557485,power
weibo_gadbench,hgb_attributes,1.0,0.1,0.14715384479301713,0.056674436150396995,10,0.10661139550083715,0.1876962940851971,power
weibo_gadbench,hgb_attributes,1.0,0.2,0.14650907785256342,0.05607273340553991,10,0.10639706077425846,0.18662109493086837,power
weibo_gadbench,hgb_attributes,1.0,0.4,0.13436733088183575,0.05229828264016809,10,0.09695539322478579,0.1717792685388857,power
weibo_gadbench,hgb_attributes,1.0,0.6,0.13396850697637436,0.04949354599847972,10,0.09856295704538513,0.16937405690736357,power
weibo_gadbench,hgb_attributes,1.0,0.8,0.13605141859162018,0.048801068992254025,10,0.1011412368692604,0.17096160031397994,power
weibo_gadbench,hgb_attributes,1.0,0.9,0.1450326477088824,0.053994000123554785,10,0.10640766683951658,0.18365762857824824,power
weibo_gadbench,hgb_attributes,1.0,0.97,0.2614336153589836,0.06189305180118028,10,0.21715799332140917,0.305709237396558,power
weibo_gadbench,hgb_graph_features,0.25,0.0,0.0,0.0,10,0.0,0.0,power
weibo_gadbench,hgb_graph_features,0.25,0.05,0.1213473068391729,0.029173020319771002,10,0.10047818528540219,0.14221642839294363,power
weibo_gadbench,hgb_graph_features,0.25,0.1,0.12517803243554576,0.029267841572561203,10,0.10424107984375879,0.14611498502733272,power
weibo_gadbench,hgb_graph_features,0.25,0.2,0.12623730519393317,0.03106750397988443,10,0.10401295167065173,0.14846165871721462,power
weibo_gadbench,hgb_graph_features,0.25,0.4,0.1334899379782502,0.0320112333368887,10,0.11059048114206851,0.1563893948144319,power
weibo_gadbench,hgb_graph_features,0.25,0.6,0.1501085153100537,0.0371561220192929,10,0.12352862682446385,0.17668840379564354,power
weibo_gadbench,hgb_graph_features,0.25,0.8,0.21215169294631372,0.04496086778329616,10,0.17998862567909885,0.2443147602135286,power
weibo_gadbench,hgb_graph_features,0.25,0.9,0.3337838366156902,0.060498775998000034,10,0.2905056194027486,0.37706205382863184,power
weibo_gadbench,hgb_graph_features,0.25,0.97,0.00797344653701423,0.0053147231737353555,10,0.004171522611360315,0.011775370462668145,power
weibo_gadbench,hgb_graph_features,0.5,0.0,0.0,0.0,10,0.0,0.0,power
weibo_gadbench,hgb_graph_features,0.5,0.05,0.1256101023395951,0.019057625894966918,10,0.11197709804422515,0.13924310663496506,power
weibo_gadbench,hgb_graph_features,0.5,0.1,0.1291372783990822,0.019972523199226516,10,0.11484979599885621,0.14342476079930822,power
weibo_gadbench,hgb_graph_features,0.5,0.2,0.1293647434854502,0.020049286826257694,10,0.1150223476945001,0.14370713927640033,power
weibo_gadbench,hgb_graph_features,0.5,0.4,0.13345871587559666,0.022143992442000434,10,0.11761785795644944,0.14929957379474387,power
weibo_gadbench,hgb_graph_features,0.5,0.6,0.14095329305027357,0.02383074485081028,10,0.12390580514682158,0.15800078095372555,power
weibo_gadbench,hgb_graph_features,0.5,0.8,0.16636967396860744,0.03223611000118916,10,0.14330935005762677,0.1894299978795881,power
weibo_gadbench,hgb_graph_features,0.5,0.9,0.23010179188458774,0.04512217120006472,10,0.1978233351042308,0.2623802486649447,power
weibo_gadbench,hgb_graph_features,0.5,0.97,0.4553235342208578,0.0883707312269683,10,0.39210692135196856,0.518540147089747,power
weibo_gadbench,hgb_graph_features,1.0,0.0,0.0,0.0,10,0.0,0.0,power
weibo_gadbench,hgb_graph_features,1.0,0.05,0.1248955750232286,0.02242809912625074,10,0.1088514794254705,0.1409396706209867,power
weibo_gadbench,hgb_graph_features,1.0,0.1,0.1300388898831897,0.02290968273232681,10,0.11365029012702284,0.1464274896393566,power
weibo_gadbench,hgb_graph_features,1.0,0.2,0.1311102270759358,0.022359511305215754,10,0.11511519624962058,0.14710525790225104,power
weibo_gadbench,hgb_graph_features,1.0,0.4,0.13203176306276473,0.023052902172250134,10,0.11554071029117946,0.14852281583435,power
weibo_gadbench,hgb_graph_features,1.0,0.6,0.13382828006967754,0.02433264238025919,10,0.11642175630244465,0.15123480383691043,power
weibo_gadbench,hgb_graph_features,1.0,0.8,0.14477568268071056,0.02933660424384704,10,0.12378954023714628,0.16576182512427484,power
weibo_gadbench,hgb_graph_features,1.0,0.9,0.1709696510687815,0.03466892036523775,10,0.14616899946296166,0.19577030267460135,power
weibo_gadbench,hgb_graph_features,1.0,0.97,0.3525334646423879,0.06494669706167437,10,0.30607339637933445,0.3989935329054413,power
