dataset,model,label_fraction,removed,method,seed,fdp,power,discoveries,nonempty,n_calib,pool_size
tolokers,hgb_attributes,0.5,0.97,random,6,0.0,0.0,0.0,0.0,94.8,3146.4
tolokers,hgb_attributes,0.5,0.97,random,7,0.0,0.0,0.0,0.0,93.6,3104.4
tolokers,hgb_attributes,0.5,0.97,random,8,0.0,0.0,0.0,0.0,93.2,3086.2
tolokers,hgb_attributes,0.5,0.97,random,9,0.0,0.0,0.0,0.0,94.6,3132.6
tolokers,hgb_attributes,1.0,0.0,exposure,0,0.0,0.0,0.0,0.0,6208.0,6208.0
tolokers,hgb_attributes,1.0,0.0,exposure,1,0.0,0.0,0.0,0.0,6200.0,6200.0
tolokers,hgb_attributes,1.0,0.0,exposure,2,0.0,0.0,0.0,0.0,6205.0,6205.0
tolokers,hgb_attributes,1.0,0.0,exposure,3,0.0,0.0,0.0,0.0,6196.0,6196.0
tolokers,hgb_attributes,1.0,0.0,exposure,4,0.0,0.0,0.0,0.0,6198.0,6198.0
tolokers,hgb_attributes,1.0,0.0,exposure,5,0.0,0.0,0.0,0.0,6192.0,6192.0
tolokers,hgb_attributes,1.0,0.0,exposure,6,0.0,0.0,0.0,0.0,6206.0,6206.0
tolokers,hgb_attributes,1.0,0.0,exposure,7,0.0,0.0,0.0,0.0,6208.0,6208.0
tolokers,hgb_attributes,1.0,0.0,exposure,8,0.0,0.0,0.0,0.0,6200.0,6200.0
tolokers,hgb_attributes,1.0,0.0,exposure,9,0.0,0.0,0.0,0.0,6224.0,6224.0
tolokers,hgb_attributes,1.0,0.0,random,0,0.0,0.0,0.0,0.0,6208.0,6208.0
tolokers,hgb_attributes,1.0,0.0,random,1,0.0,0.0,0.0,0.0,6200.0,6200.0
tolokers,hgb_attributes,1.0,0.0,random,2,0.0,0.0,0.0,0.0,6205.0,6205.0
tolokers,hgb_attributes,1.0,0.0,random,3,0.0,0.0,0.0,0.0,6196.0,6196.0
tolokers,hgb_attributes,1.0,0.0,random,4,0.0,0.0,0.0,0.0,6198.0,6198.0
tolokers,hgb_attributes,1.0,0.0,random,5,0.0,0.0,0.0,0.0,6192.0,6192.0
tolokers,hgb_attributes,1.0,0.0,random,6,0.0,0.0,0.0,0.0,6206.0,6206.0
tolokers,hgb_attributes,1.0,0.0,random,7,0.0,0.0,0.0,0.0,6208.0,6208.0
tolokers,hgb_attributes,1.0,0.0,random,8,0.0,0.0,0.0,0.0,6200.0,6200.0
tolokers,hgb_attributes,1.0,0.0,random,9,0.0,0.0,0.0,0.0,6224.0,6224.0
tolokers,hgb_attributes,1.0,0.05,exposure,0,0.0,0.0,0.0,0.0,5898.0,6208.0
tolokers,hgb_attributes,1.0,0.05,exposure,1,0.0,0.0,0.0,0.0,5890.0,6200.0
tolokers,hgb_attributes,1.0,0.05,exposure,2,0.0,0.0,0.0,0.0,5895.0,6205.0
tolokers,hgb_attributes,1.0,0.05,exposure,3,0.0,0.0,0.0,0.0,5887.0,6196.0
tolokers,hgb_attributes,1.0,0.05,exposure,4,0.0,0.0,0.0,0.0,5889.0,6198.0
tolokers,hgb_attributes,1.0,0.05,exposure,5,0.0,0.0,0.0,0.0,5883.0,6192.0
tolokers,hgb_attributes,1.0,0.05,exposure,6,0.0,0.0,0.0,0.0,5896.0,6206.0
tolokers,hgb_attributes,1.0,0.05,exposure,7,0.0,0.0,0.0,0.0,5898.0,6208.0
tolokers,hgb_attributes,1.0,0.05,exposure,8,0.0,0.0,0.0,0.0,5890.0,6200.0
tolokers,hgb_attributes,1.0,0.05,exposure,9,0.0,0.0,0.0,0.0,5913.0,6224.0
tolokers,hgb_attributes,1.0,0.05,random,0,0.0,0.0,0.0,0.0,5898.0,6208.0
tolokers,hgb_attributes,1.0,0.05,random,1,0.0,0.0,0.0,0.0,5890.0,6200.0
tolokers,hgb_attributes,1.0,0.05,random,2,0.0,0.0,0.0,0.0,5895.0,6205.0
tolokers,hgb_attributes,1.0,0.05,random,3,0.0,0.0,0.0,0.0,5887.0,6196.0
tolokers,hgb_attributes,1.0,0.05,random,4,0.0,0.0,0.0,0.0,5889.0,6198.0
tolokers,hgb_attributes,1.0,0.05,random,5,0.001714285714285714,2.7491408934707902e-05,0.028000000000000004,0.004,5883.0,6192.0
tolokers,hgb_attributes,1.0,0.05,random,6,0.0,0.0,0.0,0.0,5896.0,6206.0
tolokers,hgb_attributes,1.0,0.05,random,7,0.0,0.0,0.0,0.0,5898.0,6208.0
tolokers,hgb_attributes,1.0,0.05,random,8,0.0,0.0,0.0,0.0,5890.0,6200.0
tolokers,hgb_attributes,1.0,0.05,random,9,0.0,0.0,0.0,0.0,5913.0,6224.0
tolokers,hgb_attributes,1.0,0.1,exposure,0,0.0,0.0,0.0,0.0,5588.0,6208.0
tolokers,hgb_attributes,1.0,0.1,exposure,1,0.0,0.0,0.0,0.0,5580.0,6200.0
tolokers,hgb_attributes,1.0,0.1,exposure,2,0.0,0.0,0.0,0.0,5585.0,6205.0
tolokers,hgb_attributes,1.0,0.1,exposure,3,0.0,0.0,0.0,0.0,5577.0,6196.0
tolokers,hgb_attributes,1.0,0.1,exposure,4,0.0,0.0,0.0,0.0,5579.0,6198.0
tolokers,hgb_attributes,1.0,0.1,exposure,5,0.0,0.0,0.0,0.0,5573.0,6192.0
tolokers,hgb_attributes,1.0,0.1,exposure,6,0.0,0.0,0.0,0.0,5586.0,6206.0
tolokers,hgb_attributes,1.0,0.1,exposure,7,0.0,0.0,0.0,0.0,5588.0,6208.0
tolokers,hgb_attributes,1.0,0.1,exposure,8,0.0,0.0,0.0,0.0,5580.0,6200.0
tolokers,hgb_attributes,1.0,0.1,exposure,9,0.0,0.0,0.0,0.0,5602.0,6224.0
tolokers,hgb_attributes,1.0,0.1,random,0,0.0,0.0,0.0,0.0,5588.0,6208.0
tolokers,hgb_attributes,1.0,0.1,random,1,0.0,0.0,0.0,0.0,5580.0,6200.0
tolokers,hgb_attributes,1.0,0.1,random,2,0.0,0.0,0.0,0.0,5585.0,6205.0
tolokers,hgb_attributes,1.0,0.1,random,3,0.0,0.0,0.0,0.0,5577.0,6196.0
tolokers,hgb_attributes,1.0,0.1,random,4,0.0,0.0,0.0,0.0,5579.0,6198.0
tolokers,hgb_attributes,1.0,0.1,random,5,0.001714285714285714,2.7491408934707902e-05,0.028000000000000004,0.004,5573.0,6192.0
tolokers,hgb_attributes,1.0,0.1,random,6,0.0,0.0,0.0,0.0,5586.0,6206.0
tolokers,hgb_attributes,1.0,0.1,random,7,0.0,0.0,0.0,0.0,5588.0,6208.0
tolokers,hgb_attributes,1.0,0.1,random,8,0.0,0.0,0.0,0.0,5580.0,6200.0
tolokers,hgb_attributes,1.0,0.1,random,9,0.0,0.0,0.0,0.0,5602.0,6224.0
tolokers,hgb_attributes,1.0,0.2,exposure,0,0.0,0.0,0.0,0.0,4967.0,6208.0
tolokers,hgb_attributes,1.0,0.2,exposure,1,0.0,0.0,0.0,0.0,4960.0,6200.0
tolokers,hgb_attributes,1.0,0.2,exposure,2,0.0,0.0,0.0,0.0,4964.0,6205.0
tolokers,hgb_attributes,1.0,0.2,exposure,3,0.0,0.0,0.0,0.0,4957.0,6196.0
tolokers,hgb_attributes,1.0,0.2,exposure,4,0.0,0.0,0.0,0.0,4959.0,6198.0
tolokers,hgb_attributes,1.0,0.2,exposure,5,0.0,0.0,0.0,0.0,4954.0,6192.0
tolokers,hgb_attributes,1.0,0.2,exposure,6,0.0,0.0,0.0,0.0,4965.0,6206.0
tolokers,hgb_attributes,1.0,0.2,exposure,7,0.0,0.0,0.0,0.0,4967.0,6208.0
tolokers,hgb_attributes,1.0,0.2,exposure,8,0.0,0.0,0.0,0.0,4960.0,6200.0
tolokers,hgb_attributes,1.0,0.2,exposure,9,0.0,0.0,0.0,0.0,4980.0,6224.0
tolokers,hgb_attributes,1.0,0.2,random,0,0.002285714285714286,2.0833333333333333e-05,0.028000000000000004,0.004,4967.0,6208.0
tolokers,hgb_attributes,1.0,0.2,random,1,0.0,0.0,0.0,0.0,4960.0,6200.0
tolokers,hgb_attributes,1.0,0.2,random,2,0.0,0.0,0.0,0.0,4964.0,6205.0
tolokers,hgb_attributes,1.0,0.2,random,3,0.0,0.0,0.0,0.0,4957.0,6196.0
tolokers,hgb_attributes,1.0,0.2,random,4,0.0,0.0,0.0,0.0,4959.0,6198.0
tolokers,hgb_attributes,1.0,0.2,random,5,0.012,0.00019243986254295533,0.196,0.028000000000000004,4954.0,6192.0
tolokers,hgb_attributes,1.0,0.2,random,6,0.0,0.0,0.0,0.0,4965.0,6206.0
tolokers,hgb_attributes,1.0,0.2,random,7,0.0,0.0,0.0,0.0,4967.0,6208.0
tolokers,hgb_attributes,1.0,0.2,random,8,0.0,0.0,0.0,0.0,4960.0,6200.0
tolokers,hgb_attributes,1.0,0.2,random,9,0.0,0.0,0.0,0.0,4980.0,6224.0
tolokers,hgb_attributes,1.0,0.4,exposure,0,0.0,0.0,0.0,0.0,3725.0,6208.0
tolokers,hgb_attributes,1.0,0.4,exposure,1,0.0,0.0,0.0,0.0,3720.0,6200.0
tolokers,hgb_attributes,1.0,0.4,exposure,2,0.0,0.0,0.0,0.0,3723.0,6205.0
tolokers,hgb_attributes,1.0,0.4,exposure,3,0.0,0.0,0.0,0.0,3718.0,6196.0
tolokers,hgb_attributes,1.0,0.4,exposure,4,0.0,0.0,0.0,0.0,3719.0,6198.0
tolokers,hgb_attributes,1.0,0.4,exposure,5,0.0,0.0,0.0,0.0,3716.0,6192.0
tolokers,hgb_attributes,1.0,0.4,exposure,6,0.0,0.0,0.0,0.0,3724.0,6206.0
tolokers,hgb_attributes,1.0,0.4,exposure,7,0.0,0.0,0.0,0.0,3725.0,6208.0
tolokers,hgb_attributes,1.0,0.4,exposure,8,0.0,0.0,0.0,0.0,3720.0,6200.0
tolokers,hgb_attributes,1.0,0.4,exposure,9,0.0,0.0,0.0,0.0,3735.0,6224.0
tolokers,hgb_attributes,1.0,0.4,random,0,0.0,0.0,0.0,0.0,3725.0,6208.0
tolokers,hgb_attributes,1.0,0.4,random,1,0.0,0.0,0.0,0.0,3720.0,6200.0
tolokers,hgb_attributes,1.0,0.4,random,2,0.00825,0.00010398613518197574,0.192,0.012,3723.0,6205.0
tolokers,hgb_attributes,1.0,0.4,random,3,0.0,0.0,0.0,0.0,3718.0,6196.0
tolokers,hgb_attributes,1.0,0.4,random,4,0.0,0.0,0.0,0.0,3719.0,6198.0
tolokers,hgb_attributes,1.0,0.4,random,5,0.0,0.0,0.0,0.0,3716.0,6192.0
tolokers,hgb_attributes,1.0,0.4,random,6,0.0,0.0,0.0,0.0,3724.0,6206.0
tolokers,hgb_attributes,1.0,0.4,random,7,0.0,0.0,0.0,0.0,3725.0,6208.0
tolokers,hgb_attributes,1.0,0.4,random,8,0.0,0.0,0.0,0.0,3720.0,6200.0
tolokers,hgb_attributes,1.0,0.4,random,9,0.0056,0.00010507880910683013,0.11200000000000002,0.012,3735.0,6224.0
tolokers,hgb_attributes,1.0,0.6,exposure,0,0.0,0.0,0.0,0.0,2484.0,6208.0
tolokers,hgb_attributes,1.0,0.6,exposure,1,0.0,0.0,0.0,0.0,2480.0,6200.0
tolokers,hgb_attributes,1.0,0.6,exposure,2,0.0,0.0,0.0,0.0,2482.0,6205.0
tolokers,hgb_attributes,1.0,0.6,exposure,3,0.0,0.0,0.0,0.0,2479.0,6196.0
tolokers,hgb_attributes,1.0,0.6,exposure,4,0.0,0.0,0.0,0.0,2480.0,6198.0
tolokers,hgb_attributes,1.0,0.6,exposure,5,0.0,0.0,0.0,0.0,2477.0,6192.0
tolokers,hgb_attributes,1.0,0.6,exposure,6,0.0,0.0,0.0,0.0,2483.0,6206.0
tolokers,hgb_attributes,1.0,0.6,exposure,7,0.0,0.0,0.0,0.0,2484.0,6208.0
tolokers,hgb_attributes,1.0,0.6,exposure,8,0.0,0.0,0.0,0.0,2480.0,6200.0
tolokers,hgb_attributes,1.0,0.6,exposure,9,0.0,0.0,0.0,0.0,2490.0,6224.0
tolokers,hgb_attributes,1.0,0.6,random,0,0.0,0.0,0.0,0.0,2484.0,6208.0
tolokers,hgb_attributes,1.0,0.6,random,1,0.0,0.0,0.0,0.0,2480.0,6200.0
tolokers,hgb_attributes,1.0,0.6,random,2,0.010166666666666668,0.00013864818024263433,0.22400000000000003,0.016,2482.0,6205.0
tolokers,hgb_attributes,1.0,0.6,random,3,0.0,0.0,0.0,0.0,2479.0,6196.0
tolokers,hgb_attributes,1.0,0.6,random,4,0.0,0.0,0.0,0.0,2480.0,6198.0
tolokers,hgb_attributes,1.0,0.6,random,5,0.010992551566080979,0.00021993127147766322,0.288,0.02,2477.0,6192.0
tolokers,hgb_attributes,1.0,0.6,random,6,0.0014545454545454545,4.852686308492201e-05,0.044,0.004,2483.0,6206.0
tolokers,hgb_attributes,1.0,0.6,random,7,0.0,0.0,0.0,0.0,2484.0,6208.0
tolokers,hgb_attributes,1.0,0.6,random,8,0.0,0.0,0.0,0.0,2480.0,6200.0
tolokers,hgb_attributes,1.0,0.6,random,9,0.004961538461538462,7.705779334500875e-05,0.11600000000000002,0.008,2490.0,6224.0
tolokers,hgb_attributes,1.0,0.8,exposure,0,0.0,0.0,0.0,0.0,1242.0,6208.0
tolokers,hgb_attributes,1.0,0.8,exposure,1,0.0,0.0,0.0,0.0,1240.0,6200.0
tolokers,hgb_attributes,1.0,0.8,exposure,2,0.125,0.004159445407279029,6.4,0.2,1241.0,6205.0
tolokers,hgb_attributes,1.0,0.8,exposure,3,0.0,0.0,0.0,0.0,1240.0,6196.0
tolokers,hgb_attributes,1.0,0.8,exposure,4,0.0,0.0,0.0,0.0,1240.0,6198.0
tolokers,hgb_attributes,1.0,0.8,exposure,5,0.23343343343343345,0.008934707903780068,12.8,0.4,1239.0,6192.0
tolokers,hgb_attributes,1.0,0.8,exposure,6,0.0,0.0,0.0,0.0,1242.0,6206.0
tolokers,hgb_attributes,1.0,0.8,exposure,7,0.0,0.0,0.0,0.0,1242.0,6208.0
tolokers,hgb_attributes,1.0,0.8,exposure,8,0.0,0.0,0.0,0.0,1240.0,6200.0
tolokers,hgb_attributes,1.0,0.8,exposure,9,0.0,0.0,0.0,0.0,1245.0,6224.0
tolokers,hgb_attributes,1.0,0.8,random,0,0.0019199999999999998,9.027777777777777e-05,0.1,0.004,1242.0,6208.0
tolokers,hgb_attributes,1.0,0.8,random,1,0.0,0.0,0.0,0.0,1240.0,6200.0
tolokers,hgb_attributes,1.0,0.8,random,2,0.0,0.0,0.0,0.0,1241.0,6205.0
tolokers,hgb_attributes,1.0,0.8,random,3,0.002909090909090909,4.1379310344827587e-05,0.088,0.004,1240.0,6196.0
tolokers,hgb_attributes,1.0,0.8,random,4,0.0,0.0,0.0,0.0,1240.0,6198.0
tolokers,hgb_attributes,1.0,0.8,random,5,0.0,0.0,0.0,0.0,1239.0,6192.0
tolokers,hgb_attributes,1.0,0.8,random,6,0.0029333333333333334,8.318890814558059e-05,0.18,0.004,1242.0,6206.0
tolokers,hgb_attributes,1.0,0.8,random,7,0.0,0.0,0.0,0.0,1242.0,6208.0
tolokers,hgb_attributes,1.0,0.8,random,8,0.0,0.0,0.0,0.0,1240.0,6200.0
tolokers,hgb_attributes,1.0,0.8,random,9,0.0,0.0,0.0,0.0,1245.0,6224.0
tolokers,hgb_attributes,1.0,0.9,exposure,0,0.017622739018087856,0.0009444444444444445,1.4680000000000002,0.027999999999999997,621.0,6208.0
tolokers,hgb_attributes,1.0,0.9,exposure,1,0.07202479258264143,0.003336787564766839,6.552,0.10400000000000001,620.0,6200.0
tolokers,hgb_attributes,1.0,0.9,exposure,2,0.0,0.0,0.0,0.0,621.0,6205.0
tolokers,hgb_attributes,1.0,0.9,exposure,3,0.1534992844443933,0.009413793103448276,15.651999999999997,0.23600000000000004,620.0,6196.0
tolokers,hgb_attributes,1.0,0.9,exposure,4,0.019787192118226604,0.001324137931034483,2.0,0.032,620.0,6198.0
tolokers,hgb_attributes,1.0,0.9,exposure,5,0.04960274758716633,0.003037800687285223,4.624,0.08,620.0,6192.0
tolokers,hgb_attributes,1.0,0.9,exposure,6,0.0056956521739130435,0.00019410745233968804,0.392,0.008,621.0,6206.0
tolokers,hgb_attributes,1.0,0.9,exposure,7,0.0,0.0,0.0,0.0,621.0,6208.0
tolokers,hgb_attributes,1.0,0.9,exposure,8,0.015043096438445275,0.00075993091537133,1.1800000000000002,0.024,620.0,6200.0
tolokers,hgb_attributes,1.0,0.9,exposure,9,0.15465254188907956,0.011278458844133098,14.931999999999999,0.272,623.0,6224.0
tolokers,hgb_attributes,1.0,0.9,random,0,0.0,0.0,0.0,0.0,621.0,6208.0
tolokers,hgb_attributes,1.0,0.9,random,1,0.0,0.0,0.0,0.0,620.0,6200.0
tolokers,hgb_attributes,1.0,0.9,random,2,0.0,0.0,0.0,0.0,621.0,6205.0
tolokers,hgb_attributes,1.0,0.9,random,3,0.0,0.0,0.0,0.0,620.0,6196.0
tolokers,hgb_attributes,1.0,0.9,random,4,0.0,0.0,0.0,0.0,620.0,6198.0
tolokers,hgb_attributes,1.0,0.9,random,5,0.0,0.0,0.0,0.0,620.0,6192.0
tolokers,hgb_attributes,1.0,0.9,random,6,0.005842424242424242,0.00016637781629116118,0.356,0.008,621.0,6206.0
tolokers,hgb_attributes,1.0,0.9,random,7,0.0,0.0,0.0,0.0,621.0,6208.0
tolokers,hgb_attributes,1.0,0.9,random,8,0.0,0.0,0.0,0.0,620.0,6200.0
tolokers,hgb_attributes,1.0,0.9,random,9,0.0,0.0,0.0,0.0,623.0,6224.0
tolokers,hgb_attributes,1.0,0.97,exposure,0,0.018148615791373605,0.0035763888888888885,5.86,0.028000000000000004,187.0,6208.0
tolokers,hgb_attributes,1.0,0.97,exposure,1,0.03546293635678242,0.004324697754749567,7.88,0.052000000000000005,187.0,6200.0
tolokers,hgb_attributes,1.0,0.97,exposure,2,0.0,0.0,0.0,0.0,187.0,6205.0
tolokers,hgb_attributes,1.0,0.97,exposure,3,0.015204939251215712,0.0038,6.076,0.024,186.0,6196.0
tolokers,hgb_attributes,1.0,0.97,exposure,4,0.00508782564768709,0.0008482758620689656,1.34,0.008,186.0,6198.0
tolokers,hgb_attributes,1.0,0.97,exposure,5,0.027393549063084232,0.005333333333333333,8.260000000000002,0.044,186.0,6192.0
tolokers,hgb_attributes,1.0,0.97,exposure,6,0.034718252184951705,0.007376083188908146,12.703999999999999,0.052000000000000005,187.0,6206.0
tolokers,hgb_attributes,1.0,0.97,exposure,7,0.005752618273745035,0.0005833333333333333,1.192,0.008,187.0,6208.0
tolokers,hgb_attributes,1.0,0.97,exposure,8,0.007535412335412335,0.001167530224525043,1.816,0.012,187.0,6200.0
tolokers,hgb_attributes,1.0,0.97,exposure,9,0.03356967748598924,0.005842381786339755,9.452,0.052000000000000005,187.0,6224.0
tolokers,hgb_attributes,1.0,0.97,random,0,0.0,0.0,0.0,0.0,187.0,6208.0
tolokers,hgb_attributes,1.0,0.97,random,1,0.0,0.0,0.0,0.0,187.0,6200.0
tolokers,hgb_attributes,1.0,0.97,random,2,0.0,0.0,0.0,0.0,187.0,6205.0
tolokers,hgb_attributes,1.0,0.97,random,3,0.0,0.0,0.0,0.0,186.0,6196.0
tolokers,hgb_attributes,1.0,0.97,random,4,0.0,0.0,0.0,0.0,186.0,6198.0
tolokers,hgb_attributes,1.0,0.97,random,5,0.0,0.0,0.0,0.0,186.0,6192.0
tolokers,hgb_attributes,1.0,0.97,random,6,0.0,0.0,0.0,0.0,187.0,6206.0
tolokers,hgb_attributes,1.0,0.97,random,7,0.0,0.0,0.0,0.0,187.0,6208.0
tolokers,hgb_attributes,1.0,0.97,random,8,0.0,0.0,0.0,0.0,187.0,6200.0
tolokers,hgb_attributes,1.0,0.97,random,9,0.0,0.0,0.0,0.0,187.0,6224.0
tolokers,hgb_graph_features,0.25,0.0,exposure,0,0.0,0.0,0.0,0.0,1526.0,1526.0
tolokers,hgb_graph_features,0.25,0.0,exposure,1,0.0,0.0,0.0,0.0,1557.0,1557.0
tolokers,hgb_graph_features,0.25,0.0,exposure,2,0.0,0.0,0.0,0.0,1546.0,1546.0
tolokers,hgb_graph_features,0.25,0.0,exposure,3,0.0,0.0,0.0,0.0,1515.2,1515.2
tolokers,hgb_graph_features,0.25,0.0,exposure,4,0.0,0.0,0.0,0.0,1567.4,1567.4
tolokers,hgb_graph_features,0.25,0.0,exposure,5,0.04705882352941176,0.004467353951890034,3.4,0.2,1542.2,1542.2
tolokers,hgb_graph_features,0.25,0.0,exposure,6,0.0,0.0,0.0,0.0,1562.6,1562.6
tolokers,hgb_graph_features,0.25,0.0,exposure,7,0.0,0.0,0.0,0.0,1563.0,1563.0
tolokers,hgb_graph_features,0.25,0.0,exposure,8,0.05600000000000001,0.006217616580310881,5.0,0.2,1550.4,1550.4
tolokers,hgb_graph_features,0.25,0.0,exposure,9,0.0,0.0,0.0,0.0,1567.0,1567.0
tolokers,hgb_graph_features,0.25,0.0,random,0,0.0,0.0,0.0,0.0,1526.0,1526.0
tolokers,hgb_graph_features,0.25,0.0,random,1,0.0,0.0,0.0,0.0,1557.0,1557.0
tolokers,hgb_graph_features,0.25,0.0,random,2,0.0,0.0,0.0,0.0,1546.0,1546.0
tolokers,hgb_graph_features,0.25,0.0,random,3,0.0,0.0,0.0,0.0,1515.2,1515.2
tolokers,hgb_graph_features,0.25,0.0,random,4,0.0,0.0,0.0,0.0,1567.4,1567.4
tolokers,hgb_graph_features,0.25,0.0,random,5,0.04705882352941176,0.004467353951890034,3.4,0.2,1542.2,1542.2
tolokers,hgb_graph_features,0.25,0.0,random,6,0.0,0.0,0.0,0.0,1562.6,1562.6
tolokers,hgb_graph_features,0.25,0.0,random,7,0.0,0.0,0.0,0.0,1563.0,1563.0
tolokers,hgb_graph_features,0.25,0.0,random,8,0.05600000000000001,0.006217616580310881,5.0,0.2,1550.4,1550.4
tolokers,hgb_graph_features,0.25,0.0,random,9,0.0,0.0,0.0,0.0,1567.0,1567.0
tolokers,hgb_graph_features,0.25,0.05,exposure,0,0.0,0.0,0.0,0.0,1450.0,1526.0
tolokers,hgb_graph_features,0.25,0.05,exposure,1,0.0,0.0,0.0,0.0,1479.6,1557.0
tolokers,hgb_graph_features,0.25,0.05,exposure,2,0.0,0.0,0.0,0.0,1469.4,1546.0
tolokers,hgb_graph_features,0.25,0.05,exposure,3,0.0,0.0,0.0,0.0,1439.8,1515.2
tolokers,hgb_graph_features,0.25,0.05,exposure,4,0.0,0.0,0.0,0.0,1489.4,1567.4
tolokers,hgb_graph_features,0.25,0.05,exposure,5,0.0,0.0,0.0,0.0,1465.6,1542.2
tolokers,hgb_graph_features,0.25,0.05,exposure,6,0.0,0.0,0.0,0.0,1485.0,1562.6
tolokers,hgb_graph_features,0.25,0.05,exposure,7,0.0,0.0,0.0,0.0,1485.2,1563.0
tolokers,hgb_graph_features,0.25,0.05,exposure,8,0.05600000000000001,0.006217616580310881,5.0,0.2,1473.4,1550.4
tolokers,hgb_graph_features,0.25,0.05,exposure,9,0.0,0.0,0.0,0.0,1489.2,1567.0
tolokers,hgb_graph_features,0.25,0.05,random,0,0.0078105263157894735,0.0006736111111111112,0.54,0.028000000000000004,1450.0,1526.0
tolokers,hgb_graph_features,0.25,0.05,random,1,0.0,0.0,0.0,0.0,1479.6,1557.0
tolokers,hgb_graph_features,0.25,0.05,random,2,0.0,0.0,0.0,0.0,1469.4,1546.0
tolokers,hgb_graph_features,0.25,0.05,random,3,0.0033684210526315787,0.00041379310344827585,0.304,0.016,1439.8,1515.2
tolokers,hgb_graph_features,0.25,0.05,random,4,0.0,0.0,0.0,0.0,1489.4,1567.4
tolokers,hgb_graph_features,0.25,0.05,random,5,0.0019199999999999998,0.0004329896907216494,0.3,0.012,1465.6,1542.2
tolokers,hgb_graph_features,0.25,0.05,random,6,0.0,0.0,0.0,0.0,1485.0,1562.6
tolokers,hgb_graph_features,0.25,0.05,random,7,0.003272727272727273,0.00018055555555555555,0.176,0.008,1485.2,1563.0
tolokers,hgb_graph_features,0.25,0.05,random,8,0.056443076923076915,0.006217616580310881,5.016,0.2,1473.4,1550.4
tolokers,hgb_graph_features,0.25,0.05,random,9,0.005682539682539683,0.0008056042031523642,0.576,0.027999999999999997,1489.2,1567.0
tolokers,hgb_graph_features,0.25,0.1,exposure,0,0.0,0.0,0.0,0.0,1374.0,1526.0
tolokers,hgb_graph_features,0.25,0.1,exposure,1,0.0,0.0,0.0,0.0,1401.8,1557.0
tolokers,hgb_graph_features,0.25,0.1,exposure,2,0.0,0.0,0.0,0.0,1392.0,1546.0
tolokers,hgb_graph_features,0.25,0.1,exposure,3,0.0,0.0,0.0,0.0,1364.0,1515.2
tolokers,hgb_graph_features,0.25,0.1,exposure,4,0.0,0.0,0.0,0.0,1410.8,1567.4
tolokers,hgb_graph_features,0.25,0.1,exposure,5,0.0,0.0,0.0,0.0,1388.6,1542.2
tolokers,hgb_graph_features,0.25,0.1,exposure,6,0.0,0.0,0.0,0.0,1406.8,1562.6
tolokers,hgb_graph_features,0.25,0.1,exposure,7,0.0,0.0,0.0,0.0,1407.0,1563.0
tolokers,hgb_graph_features,0.25,0.1,exposure,8,0.05600000000000001,0.006217616580310881,5.0,0.2,1396.0,1550.4
tolokers,hgb_graph_features,0.25,0.1,exposure,9,0.0,0.0,0.0,0.0,1410.8,1567.0
tolokers,hgb_graph_features,0.25,0.1,random,0,0.007961904761904764,0.00042361111111111104,0.404,0.02,1374.0,1526.0
tolokers,hgb_graph_features,0.25,0.1,random,1,0.0,0.0,0.0,0.0,1401.8,1557.0
tolokers,hgb_graph_features,0.25,0.1,random,2,0.0,0.0,0.0,0.0,1392.0,1546.0
tolokers,hgb_graph_features,0.25,0.1,random,3,0.0024000000000000002,0.00019310344827586207,0.16,0.008,1364.0,1515.2
tolokers,hgb_graph_features,0.25,0.1,random,4,0.0,0.0,0.0,0.0,1410.8,1567.4
tolokers,hgb_graph_features,0.25,0.1,random,5,0.0032,0.0007216494845360824,0.5,0.02,1388.6,1542.2
tolokers,hgb_graph_features,0.25,0.1,random,6,0.0,0.0,0.0,0.0,1406.8,1562.6
tolokers,hgb_graph_features,0.25,0.1,random,7,0.013246753246753248,0.0007638888888888888,0.752,0.032,1407.0,1563.0
tolokers,hgb_graph_features,0.25,0.1,random,8,0.056553846153846156,0.006217616580310881,5.0200000000000005,0.2,1396.0,1550.4
tolokers,hgb_graph_features,0.25,0.1,random,9,0.006606060606060606,0.0009387040280210157,0.6759999999999999,0.032,1410.8,1567.0
tolokers,hgb_graph_features,0.25,0.2,exposure,0,0.0,0.0,0.0,0.0,1221.2,1526.0
tolokers,hgb_graph_features,0.25,0.2,exposure,1,0.0,0.0,0.0,0.0,1246.0,1557.0
tolokers,hgb_graph_features,0.25,0.2,exposure,2,0.0,0.0,0.0,0.0,1237.2,1546.0
tolokers,hgb_graph_features,0.25,0.2,exposure,3,0.0,0.0,0.0,0.0,1212.4,1515.2
tolokers,hgb_graph_features,0.25,0.2,exposure,4,0.0,0.0,0.0,0.0,1254.2,1567.4
tolokers,hgb_graph_features,0.25,0.2,exposure,5,0.0,0.0,0.0,0.0,1234.2,1542.2
tolokers,hgb_graph_features,0.25,0.2,exposure,6,0.0,0.0,0.0,0.0,1250.6,1562.6
tolokers,hgb_graph_features,0.25,0.2,exposure,7,0.0,0.0,0.0,0.0,1250.8,1563.0
tolokers,hgb_graph_features,0.25,0.2,exposure,8,0.05600000000000001,0.006217616580310881,5.0,0.2,1240.6,1550.4
tolokers,hgb_graph_features,0.25,0.2,exposure,9,0.0,0.0,0.0,0.0,1254.0,1567.0
