phase,dataset,model,label_fraction,design,scenario,method,fdp_mean,fdp_std,power_mean,power_std,discoveries_mean,discoveries_std,true_discoveries_mean,true_discoveries_std,nonempty_mean,nonempty_std,reference_labels_mean,reference_labels_std,training_labels_mean,training_labels_std,n_reference_mean,n_reference_std
acquisition,tfinance,hgb_attributes,0.0,zero_exposure,neutral,weighted_by,0.010075523157494411,0.0033383528129554423,0.4158785213699015,0.08520396045652824,170.856,35.376859731248686,168.656,34.86927307020387,0.866,0.17864925288272424,13277.785999999998,15.638442803979675,3936.0,0.0,12670.011999999999,13.681192930443293
acquisition,tfinance,hgb_attributes,0.0,zero_exposure,severe,equal_alpha,0.024122406563302886,0.009576955827833388,0.12486701603487889,0.043032968736573605,56.620000000000005,19.44740828205365,50.614,17.373740210124268,0.21400000000000002,0.09287985070329662,7941.12,295.42375365265104,3936.0,0.0,7855.262,292.5726571032307
acquisition,tfinance,hgb_attributes,0.0,zero_exposure,severe,pooled_reference,0.08176317195338091,0.010799900556836845,0.6428676202634546,0.009850249659404776,284.14,7.395680420954433,260.62399999999997,4.550963756295036,1.0,0.0,7941.12,295.42375365265104,3936.0,0.0,7855.262,292.5726571032307
acquisition,tfinance,hgb_attributes,0.0,zero_exposure,severe,pooled_stratum,0.03491196037011469,0.019254242416390503,0.07710481711774636,0.04756637649248092,37.838,22.916108744723658,31.246,19.24930255590807,0.20600000000000002,0.1420641482648674,7941.12,295.42375365265104,3936.0,0.0,7855.262,292.5726571032307
acquisition,tfinance,hgb_attributes,0.0,zero_exposure,severe,size_alpha,0.022411258851771736,0.01641169986691798,0.019901071840456825,0.01464592347052712,9.732000000000001,7.20088389636223,8.062000000000001,5.918794546940186,0.13,0.14522013940527978,7941.12,295.42375365265104,3936.0,0.0,7855.262,292.5726571032307
acquisition,tfinance,hgb_attributes,0.0,zero_exposure,severe,uniform_counterfactual,0.09423349929194555,0.011177898962397504,0.6508597077644114,0.008634762563085591,291.736,6.9963469833271485,263.86,3.837811876577574,1.0,0.0,7948.644,297.0384462657993,3936.0,0.0,7585.348,282.97849658390805
acquisition,tfinance,hgb_attributes,0.0,zero_exposure,severe,weighted_bh,0.09211276265141877,0.013077329225865152,0.6184582134312958,0.018323791477366395,277.53000000000003,11.152164712636635,250.728,7.718354459051203,0.986,0.016465452046971304,7941.12,295.42375365265104,3936.0,0.0,7855.262,292.5726571032307
acquisition,tfinance,hgb_attributes,0.0,zero_exposure,severe,weighted_by,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7941.12,295.42375365265104,3936.0,0.0,7855.262,292.5726571032307
acquisition,tfinance,hgb_graph_features,0.0,exposure_80,moderate,equal_alpha,0.03349091183372123,0.004179147941822459,0.7077350018910782,0.014163700766964606,297.29,6.610142039152988,286.914,5.798298984280755,1.0,0.0,11152.704000000002,15.051200911851012,3936.0,0.0,10971.244,14.3623142672449
acquisition,tfinance,hgb_graph_features,0.0,exposure_80,moderate,pooled_reference,0.15378145573456173,0.016482328467760918,0.8182976516967374,0.013573146617084367,392.674,12.900143151660517,331.73,5.201335298641017,1.0,0.0,11152.704000000002,15.051200911851012,3936.0,0.0,10971.244,14.3623142672449
acquisition,tfinance,hgb_graph_features,0.0,exposure_80,moderate,pooled_stratum,0.09222857556455119,0.005457969186371626,0.6403223988902834,0.03763678719420353,287.22400000000005,17.18615928912306,259.59,15.36206655658309,0.9640000000000001,0.04087922591134906,11152.704000000002,15.051200911851012,3936.0,0.0,10971.244,14.3623142672449
acquisition,tfinance,hgb_graph_features,0.0,exposure_80,moderate,size_alpha,0.016590698942274426,0.006344911362969256,0.5652969467079478,0.06983230627983587,232.81,28.78177857217614,229.17799999999997,28.381185395336182,0.9,0.09843215373488935,11152.704000000002,15.051200911851012,3936.0,0.0,10971.244,14.3623142672449
acquisition,tfinance,hgb_graph_features,0.0,exposure_80,moderate,uniform_counterfactual,0.09706731930500354,0.007279982392608708,0.7903142543004309,0.01126060984083773,355.168,6.6607120073190655,320.39,4.559076417189965,1.0,0.0,11154.498,13.226933633058406,3936.0,0.0,10644.179999999998,11.33970409176946
acquisition,tfinance,hgb_graph_features,0.0,exposure_80,moderate,weighted_bh,0.09503317438540643,0.005422940015341641,0.7854128412216352,0.012900011585107674,352.46999999999997,7.113500466640096,318.402,5.153945198691106,1.0,0.0,11152.704000000002,15.051200911851012,3936.0,0.0,10971.244,14.3623142672449
acquisition,tfinance,hgb_graph_features,0.0,exposure_80,moderate,weighted_by,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11152.704000000002,15.051200911851012,3936.0,0.0,10971.244,14.3623142672449
acquisition,tfinance,hgb_graph_features,0.0,exposure_80,neutral,equal_alpha,0.03995530184470324,0.005173393801462221,0.7258014932908295,0.011888666499137087,306.592,4.622824533406697,294.23400000000004,4.6134975885980545,1.0,0.0,13277.785999999998,15.638442803979675,3936.0,0.0,12670.011999999999,13.681192930443293
acquisition,tfinance,hgb_graph_features,0.0,exposure_80,neutral,pooled_reference,0.09771828756697806,0.007346919363062183,0.7906362961473589,0.011691651735663269,355.552,6.912444172971267,320.52,4.691401117410928,1.0,0.0,13277.785999999998,15.638442803979675,3936.0,0.0,12670.011999999999,13.681192930443293
acquisition,tfinance,hgb_graph_features,0.0,exposure_80,neutral,pooled_stratum,0.09980084686164985,0.005414106197754795,0.7219707307592619,0.012208350285369467,325.402,6.538674347466929,292.692,5.451011730760527,1.0,0.0,13277.785999999998,15.638442803979675,3936.0,0.0,12670.011999999999,13.681192930443293
acquisition,tfinance,hgb_graph_features,0.0,exposure_80,neutral,size_alpha,0.01577479968170943,0.003957912993120082,0.6695003090198498,0.016523629617050353,275.878,7.866793501802384,271.42400000000004,7.180583696484738,1.0,0.0,13277.785999999998,15.638442803979675,3936.0,0.0,12670.011999999999,13.681192930443293
acquisition,tfinance,hgb_graph_features,0.0,exposure_80,neutral,uniform_counterfactual,0.09771828756697806,0.007346919363062183,0.7906362961473589,0.011691651735663269,355.552,6.912444172971267,320.52,4.691401117410928,1.0,0.0,13277.785999999998,15.638442803979675,3936.0,0.0,12670.011999999999,13.681192930443293
acquisition,tfinance,hgb_graph_features,0.0,exposure_80,neutral,weighted_bh,0.09771828756697806,0.007346919363062183,0.7906362961473589,0.011691651735663269,355.552,6.912444172971267,320.52,4.691401117410928,1.0,0.0,13277.785999999998,15.638442803979675,3936.0,0.0,12670.011999999999,13.681192930443293
acquisition,tfinance,hgb_graph_features,0.0,exposure_80,neutral,weighted_by,0.008842912465952911,0.002939496797865066,0.6056550939534959,0.021239462482305255,247.852,8.621704910025363,245.52800000000002,8.52581022542727,1.0,0.0,13277.785999999998,15.638442803979675,3936.0,0.0,12670.011999999999,13.681192930443293
acquisition,tfinance,hgb_graph_features,0.0,exposure_80,severe,equal_alpha,0.02446395380619095,0.008644903480060842,0.19609042250291978,0.03147919100744454,86.74600000000001,13.942456502830957,79.506,12.828790711174262,0.274,0.059665735560705195,10753.556,14.152473831650724,3936.0,0.0,10652.528,14.086678340427294
acquisition,tfinance,hgb_graph_features,0.0,exposure_80,severe,pooled_reference,0.1722601375794887,0.019444935469123514,0.8240982971275536,0.013468437131939587,404.34,14.651898625547942,334.082,5.189942838477779,1.0,0.0,10753.556,14.152473831650724,3936.0,0.0,10652.528,14.086678340427294
acquisition,tfinance,hgb_graph_features,0.0,exposure_80,severe,pooled_stratum,0.03780886499121793,0.029267722841927468,0.004915804379556398,0.007002506875099067,2.484,3.221039169791845,1.996,2.8436564880839983,0.192,0.21627143439052077,10753.556,14.152473831650724,3936.0,0.0,10652.528,14.086678340427294
acquisition,tfinance,hgb_graph_features,0.0,exposure_80,severe,size_alpha,0.03780886499121793,0.029267722841927468,0.004915804379556398,0.007002506875099067,2.484,3.221039169791845,1.996,2.8436564880839983,0.192,0.21627143439052077,10753.556,14.152473831650724,3936.0,0.0,10652.528,14.086678340427294
acquisition,tfinance,hgb_graph_features,0.0,exposure_80,severe,uniform_counterfactual,0.09715301088312674,0.007281215920510515,0.7903042414259063,0.011256985859163024,355.194,6.659416390845864,320.386,4.56232932709694,1.0,0.0,10756.838,12.178313877088636,3936.0,0.0,10264.59,10.195751838660955
acquisition,tfinance,hgb_graph_features,0.0,exposure_80,severe,weighted_bh,0.08848316283342858,0.007927332993195063,0.7617057646713412,0.01750147788313336,340.67400000000004,10.127538035804474,308.79,6.989091500331044,1.0,0.0,10753.556,14.152473831650724,3936.0,0.0,10652.528,14.086678340427294
acquisition,tfinance,hgb_graph_features,0.0,exposure_80,severe,weighted_by,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10753.556,14.152473831650724,3936.0,0.0,10652.528,14.086678340427294
acquisition,tfinance,hgb_graph_features,0.0,zero_exposure,moderate,equal_alpha,0.04000967464330628,0.004310786690787621,0.7219597089273163,0.01589635997076168,305.338,7.155333364390195,292.678,6.358549450237152,1.0,0.0,8785.806,248.15458140262294,3936.0,0.0,8617.15,245.256071393871
acquisition,tfinance,hgb_graph_features,0.0,zero_exposure,moderate,pooled_reference,0.12969955494637714,0.017019249515180027,0.8082375372788807,0.015440485557703339,377.098,13.35178539871479,327.65,5.8993577804895105,1.0,0.0,8785.806,248.15458140262294,3936.0,0.0,8617.15,245.256071393871
acquisition,tfinance,hgb_graph_features,0.0,zero_exposure,moderate,pooled_stratum,0.09486181936646641,0.004874016330185089,0.7560904750871205,0.011988561168030052,339.236,5.927561237323686,306.51599999999996,4.850601795424753,1.0,0.0,8785.806,248.15458140262294,3936.0,0.0,8617.15,245.256071393871
acquisition,tfinance,hgb_graph_features,0.0,zero_exposure,moderate,size_alpha,0.03213759014817051,0.005427805683774753,0.7088919127325184,0.015211338642439613,297.346,7.48664618578379,287.382,6.162924630400732,1.0,0.0,8785.806,248.15458140262294,3936.0,0.0,8617.15,245.256071393871
acquisition,tfinance,hgb_graph_features,0.0,zero_exposure,moderate,uniform_counterfactual,0.09687284500810031,0.006972590460846961,0.7902357927403664,0.011455059674961614,355.086,6.570696225582873,320.358,4.6227788660549685,1.0,0.0,8790.116,249.68852717825166,3936.0,0.0,8388.102,237.35552582571103
acquisition,tfinance,hgb_graph_features,0.0,zero_exposure,moderate,weighted_bh,0.09507825498793747,0.005398029428438692,0.7855368187419929,0.012306560568525513,352.554,6.733261055717687,318.452,4.891854454089969,1.0,0.0,8785.806,248.15458140262294,3936.0,0.0,8617.15,245.256071393871
acquisition,tfinance,hgb_graph_features,0.0,zero_exposure,moderate,weighted_by,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8785.806,248.15458140262294,3936.0,0.0,8617.15,245.256071393871
acquisition,tfinance,hgb_graph_features,0.0,zero_exposure,neutral,equal_alpha,0.04452986212706958,0.006307690886785504,0.7358260567011216,0.013181039702268261,312.31399999999996,4.958718920581525,298.294,4.897355749109243,1.0,0.0,13277.785999999998,15.638442803979675,3936.0,0.0,12670.011999999999,13.681192930443293
acquisition,tfinance,hgb_graph_features,0.0,zero_exposure,neutral,pooled_reference,0.09771828756697806,0.007346919363062183,0.7906362961473589,0.011691651735663269,355.552,6.912444172971267,320.52,4.691401117410928,1.0,0.0,13277.785999999998,15.638442803979675,3936.0,0.0,12670.011999999999,13.681192930443293
acquisition,tfinance,hgb_graph_features,0.0,zero_exposure,neutral,pooled_stratum,0.09962999901039091,0.005773075959745844,0.7720326336814998,0.009785705267093027,347.88,4.675648499287444,312.974,3.5179419488609303,1.0,0.0,13277.785999999998,15.638442803979675,3936.0,0.0,12670.011999999999,13.681192930443293
acquisition,tfinance,hgb_graph_features,0.0,zero_exposure,neutral,size_alpha,0.03822855809297463,0.0057093273545813115,0.727770094724009,0.012523004682869664,306.88599999999997,5.575924836094686,295.03000000000003,4.737971905549663,1.0,0.0,13277.785999999998,15.638442803979675,3936.0,0.0,12670.011999999999,13.681192930443293
acquisition,tfinance,hgb_graph_features,0.0,zero_exposure,neutral,uniform_counterfactual,0.09771828756697806,0.007346919363062183,0.7906362961473589,0.011691651735663269,355.552,6.912444172971267,320.52,4.691401117410928,1.0,0.0,13277.785999999998,15.638442803979675,3936.0,0.0,12670.011999999999,13.681192930443293
acquisition,tfinance,hgb_graph_features,0.0,zero_exposure,neutral,weighted_bh,0.09771828756697806,0.007346919363062183,0.7906362961473589,0.011691651735663269,355.552,6.912444172971267,320.52,4.691401117410928,1.0,0.0,13277.785999999998,15.638442803979675,3936.0,0.0,12670.011999999999,13.681192930443293
acquisition,tfinance,hgb_graph_features,0.0,zero_exposure,neutral,weighted_by,0.008842912465952911,0.002939496797865066,0.6056550939534959,0.021239462482305255,247.852,8.621704910025363,245.52800000000002,8.52581022542727,1.0,0.0,13277.785999999998,15.638442803979675,3936.0,0.0,12670.011999999999,13.681192930443293
acquisition,tfinance,hgb_graph_features,0.0,zero_exposure,severe,equal_alpha,0.03633527505396153,0.0074030497606131515,0.43668631964824867,0.05224304861680751,189.072,22.72366206793653,177.00799999999998,20.985521357990294,0.5900000000000001,0.07007932013876213,7941.12,295.42375365265104,3936.0,0.0,7855.262,292.5726571032307
acquisition,tfinance,hgb_graph_features,0.0,zero_exposure,severe,pooled_reference,0.14224093456135,0.022091392855442888,0.813572229123108,0.01606907174992085,385.258,16.226251569601647,329.812,6.127745280461833,1.0,0.0,7941.12,295.42375365265104,3936.0,0.0,7855.262,292.5726571032307
acquisition,tfinance,hgb_graph_features,0.0,zero_exposure,severe,pooled_stratum,0.05753434963766213,0.014750750480852688,0.3222881362739017,0.1450721533421381,149.622,65.86172144053867,130.566,58.75783223442548,0.458,0.18581950621204676,7941.12,295.42375365265104,3936.0,0.0,7855.262,292.5726571032307
acquisition,tfinance,hgb_graph_features,0.0,zero_exposure,severe,size_alpha,0.026033999690653165,0.01086674259275304,0.12157726172724286,0.09765362078399452,54.584,43.1839268452717,49.251999999999995,39.634138147141115,0.23399999999999999,0.1715420259489396,7941.12,295.42375365265104,3936.0,0.0,7855.262,292.5726571032307
acquisition,tfinance,hgb_graph_features,0.0,zero_exposure,severe,uniform_counterfactual,0.09667132657076608,0.006831198120135734,0.7896694569672092,0.01203467815573477,354.788,6.871928081372463,320.128,4.827773353789046,1.0,0.0,7948.644,297.0384462657993,3936.0,0.0,7585.348,282.97849658390805
acquisition,tfinance,hgb_graph_features,0.0,zero_exposure,severe,weighted_bh,0.08762658790141373,0.008172988720867191,0.7609218912456183,0.01742442675233499,340.028,10.21145413521284,308.474,7.043686219271508,1.0,0.0,7941.12,295.42375365265104,3936.0,0.0,7855.262,292.5726571032307
acquisition,tfinance,hgb_graph_features,0.0,zero_exposure,severe,weighted_by,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7941.12,295.42375365265104,3936.0,0.0,7855.262,292.5726571032307
acquisition,weibo_gadbench,hgb_attributes,0.0,exposure_80,moderate,equal_alpha,0.020413704718161015,0.007405135601781114,0.16741380661471844,0.07449141892230689,34.976,15.18316845867306,32.796,14.515820641248252,0.274,0.08796463936024394,2381.794,7.171437481813342,840.0,0.0,2304.788,10.266303889694404
acquisition,weibo_gadbench,hgb_attributes,0.0,exposure_80,moderate,pooled_reference,0.12024099540988493,0.008726243549754284,0.7046584674157745,0.027437667190950324,157.424,6.609190906945002,138.118,5.690580521059929,1.0,0.0,2381.794,7.171437481813342,840.0,0.0,2304.788,10.266303889694404
acquisition,weibo_gadbench,hgb_attributes,0.0,exposure_80,moderate,pooled_stratum,0.024281560750910595,0.02823040509084701,0.0059417791012783645,0.009132936580972325,1.502,2.1525271968858686,1.162,1.7825686834203922,0.122,0.17849992219108174,2381.794,7.171437481813342,840.0,0.0,2304.788,10.266303889694404
acquisition,weibo_gadbench,hgb_attributes,0.0,exposure_80,moderate,size_alpha,0.024281560750910595,0.02823040509084701,0.0059417791012783645,0.009132936580972325,1.502,2.1525271968858686,1.162,1.7825686834203922,0.122,0.17849992219108174,2381.794,7.171437481813342,840.0,0.0,2304.788,10.266303889694404
acquisition,weibo_gadbench,hgb_attributes,0.0,exposure_80,moderate,uniform_counterfactual,0.09313661632307366,0.0049308061026743935,0.6606587764777017,0.04030386074680002,143.168,9.019530413989914,129.496,8.129631944655028,1.0,0.0,2382.236,10.341466906477958,840.0,0.0,2136.07,9.588535979085767
acquisition,weibo_gadbench,hgb_attributes,0.0,exposure_80,moderate,weighted_bh,0.08845363355785443,0.007794590927659094,0.6300260560522075,0.04546336928593587,136.244,9.938212671859619,123.48599999999999,9.02786328848391,0.998,0.006324555320336749,2381.794,7.171437481813342,840.0,0.0,2304.788,10.266303889694404
acquisition,weibo_gadbench,hgb_attributes,0.0,exposure_80,moderate,weighted_by,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2381.794,7.171437481813342,840.0,0.0,2304.788,10.266303889694404
acquisition,weibo_gadbench,hgb_attributes,0.0,exposure_80,neutral,equal_alpha,0.032417660587602974,0.0046622717900885995,0.5367328134018831,0.07797960422373072,108.97200000000001,15.870680724741034,105.21199999999999,15.378976125433924,1.0,0.0,2835.77,8.999699994999874,840.0,0.0,2542.5919999999996,9.273514016931392
acquisition,weibo_gadbench,hgb_attributes,0.0,exposure_80,neutral,pooled_reference,0.09276074382545171,0.006007397128586162,0.661326126581336,0.04107037643128656,143.19,9.211448191124864,129.63,8.325010510503875,1.0,0.0,2835.77,8.999699994999874,840.0,0.0,2542.5919999999996,9.273514016931392
acquisition,weibo_gadbench,hgb_attributes,0.0,exposure_80,neutral,pooled_stratum,0.08052953366672048,0.015898114760246017,0.4330107352457467,0.10370152928242321,93.55199999999999,22.795058333867985,84.912,20.540282806665,0.9019999999999999,0.13381579378633401,2835.77,8.999699994999874,840.0,0.0,2542.5919999999996,9.273514016931392
acquisition,weibo_gadbench,hgb_attributes,0.0,exposure_80,neutral,size_alpha,0.018418148170061713,0.015451516826816874,0.3418314363772824,0.1369622977368382,68.21000000000001,26.693426989512687,67.042,26.909769312360233,0.79,0.22115856553864494,2835.77,8.999699994999874,840.0,0.0,2542.5919999999996,9.273514016931392
acquisition,weibo_gadbench,hgb_attributes,0.0,exposure_80,neutral,uniform_counterfactual,0.09276074382545171,0.006007397128586162,0.661326126581336,0.04107037643128656,143.19,9.211448191124864,129.63,8.325010510503875,1.0,0.0,2835.77,8.999699994999874,840.0,0.0,2542.5919999999996,9.273514016931392
acquisition,weibo_gadbench,hgb_attributes,0.0,exposure_80,neutral,weighted_bh,0.09276074382545171,0.006007397128586162,0.661326126581336,0.04107037643128656,143.19,9.211448191124864,129.63,8.325010510503875,1.0,0.0,2835.77,8.999699994999874,840.0,0.0,2542.5919999999996,9.273514016931392
acquisition,weibo_gadbench,hgb_attributes,0.0,exposure_80,neutral,weighted_by,0.007733147835098465,0.005464574982589627,0.26343511396697344,0.15799112090240003,52.346000000000004,31.136031360609994,51.638,31.055940136756085,0.6100000000000001,0.3125877654533381,2835.77,8.999699994999874,840.0,0.0,2542.5919999999996,9.273514016931392
acquisition,weibo_gadbench,hgb_attributes,0.0,exposure_80,severe,equal_alpha,0.005876400560224089,0.011058160632346038,0.001083481597767312,0.002073862764210204,0.316,0.5979817908784699,0.21200000000000002,0.4049910835781175,0.018,0.03457680661303984,2297.0299999999997,6.3592959079165805,840.0,0.0,2260.432,10.879829247026095
acquisition,weibo_gadbench,hgb_attributes,0.0,exposure_80,severe,pooled_reference,0.1278783479285584,0.011025594534093701,0.7154592146775307,0.02805964677402311,161.262,7.192875796385073,140.23399999999998,5.778458464177298,1.0,0.0,2297.0299999999997,6.3592959079165805,840.0,0.0,2260.432,10.879829247026095
acquisition,weibo_gadbench,hgb_attributes,0.0,exposure_80,severe,pooled_stratum,0.024281560750910595,0.02823040509084701,0.0059417791012783645,0.009132936580972325,1.502,2.1525271968858686,1.162,1.7825686834203922,0.122,0.17849992219108174,2297.0299999999997,6.3592959079165805,840.0,0.0,2260.432,10.879829247026095
acquisition,weibo_gadbench,hgb_attributes,0.0,exposure_80,severe,size_alpha,0.024281560750910595,0.02823040509084701,0.0059417791012783645,0.009132936580972325,1.502,2.1525271968858686,1.162,1.7825686834203922,0.122,0.17849992219108174,2297.0299999999997,6.3592959079165805,840.0,0.0,2260.432,10.879829247026095
acquisition,weibo_gadbench,hgb_attributes,0.0,exposure_80,severe,uniform_counterfactual,0.09281013573889031,0.005158034215299991,0.6603201777534722,0.040439555866907805,143.036,9.07120866625097,129.432,8.197258078162479,1.0,0.0,2296.106,10.246742788700093,840.0,0.0,2058.818,9.460446078277679
acquisition,weibo_gadbench,hgb_attributes,0.0,exposure_80,severe,weighted_bh,0.032059576957393185,0.02924945429223757,0.010307908275654962,0.009891428520494676,2.498,2.260274319634677,2.024,1.9369804679793063,0.198,0.19809088823063015,2297.0299999999997,6.3592959079165805,840.0,0.0,2260.432,10.879829247026095
acquisition,weibo_gadbench,hgb_attributes,0.0,exposure_80,severe,weighted_by,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2297.0299999999997,6.3592959079165805,840.0,0.0,2260.432,10.879829247026095
acquisition,weibo_gadbench,hgb_attributes,0.0,zero_exposure,moderate,equal_alpha,0.013052101210996148,0.012127694890192567,0.08571655883210905,0.09684186733833616,17.964000000000002,20.146319873476756,16.808,19.03275352298418,0.148,0.14211106767439177,2445.828,72.52584226022852,840.0,0.0,2367.998,69.33297015930526
acquisition,weibo_gadbench,hgb_attributes,0.0,zero_exposure,moderate,pooled_reference,0.12118003913664396,0.009331565089335261,0.706961691564426,0.027156065650978962,158.10399999999998,6.713050639529606,138.57,5.650598788329135,1.0,0.0,2445.828,72.52584226022852,840.0,0.0,2367.998,69.33297015930526
acquisition,weibo_gadbench,hgb_attributes,0.0,zero_exposure,moderate,pooled_stratum,0.031505423661306015,0.028999929932658795,0.00703281504945717,0.009832490655806712,1.8080000000000003,2.3360783852906613,1.376,1.9213143649306554,0.14600000000000002,0.18307254178482246,2445.828,72.52584226022852,840.0,0.0,2367.998,69.33297015930526
acquisition,weibo_gadbench,hgb_attributes,0.0,zero_exposure,moderate,size_alpha,0.031505423661306015,0.028999929932658795,0.00703281504945717,0.009832490655806712,1.8080000000000003,2.3360783852906613,1.376,1.9213143649306554,0.14600000000000002,0.18307254178482246,2445.828,72.52584226022852,840.0,0.0,2367.998,69.33297015930526
acquisition,weibo_gadbench,hgb_attributes,0.0,zero_exposure,moderate,uniform_counterfactual,0.09330195629028644,0.004981715448168265,0.660273607891706,0.04076038787388,143.11399999999998,9.14447033883198,129.422,8.240126482308655,1.0,0.0,2446.34,71.81423257265928,840.0,0.0,2193.522,64.52398241480974
acquisition,weibo_gadbench,hgb_attributes,0.0,zero_exposure,moderate,weighted_bh,0.08903541982465443,0.007499812689611493,0.6313339226475059,0.04569316554819028,136.58999999999997,9.988496717057407,123.74000000000001,9.037659480689063,0.998,0.006324555320336749,2445.828,72.52584226022852,840.0,0.0,2367.998,69.33297015930526
acquisition,weibo_gadbench,hgb_attributes,0.0,zero_exposure,moderate,weighted_by,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2445.828,72.52584226022852,840.0,0.0,2367.998,69.33297015930526
acquisition,weibo_gadbench,hgb_attributes,0.0,zero_exposure,neutral,equal_alpha,0.025946831710253592,0.009005767718913342,0.507472037727395,0.08896487347805573,102.344,17.899218604918666,99.436,17.319275838081555,0.986,0.044271887242357325,2835.77,8.999699994999874,840.0,0.0,2542.5919999999996,9.273514016931392
acquisition,weibo_gadbench,hgb_attributes,0.0,zero_exposure,neutral,pooled_reference,0.09276074382545171,0.006007397128586162,0.661326126581336,0.04107037643128656,143.19,9.211448191124864,129.63,8.325010510503875,1.0,0.0,2835.77,8.999699994999874,840.0,0.0,2542.5919999999996,9.273514016931392
acquisition,weibo_gadbench,hgb_attributes,0.0,zero_exposure,neutral,pooled_stratum,0.0638656281810985,0.031209641005344988,0.2600126155371104,0.21780713805758503,56.391999999999996,47.17458750923707,50.878,42.73604198383894,0.5860000000000001,0.40563256498680894,2835.77,8.999699994999874,840.0,0.0,2542.5919999999996,9.273514016931392
acquisition,weibo_gadbench,hgb_attributes,0.0,zero_exposure,neutral,size_alpha,0.026579261722516623,0.021943216606252917,0.19168152287206514,0.2022452809208924,38.446,39.97160664493958,37.501999999999995,39.65988900079721,0.488,0.3903502700566932,2835.77,8.999699994999874,840.0,0.0,2542.5919999999996,9.273514016931392
acquisition,weibo_gadbench,hgb_attributes,0.0,zero_exposure,neutral,uniform_counterfactual,0.09276074382545171,0.006007397128586162,0.661326126581336,0.04107037643128656,143.19,9.211448191124864,129.63,8.325010510503875,1.0,0.0,2835.77,8.999699994999874,840.0,0.0,2542.5919999999996,9.273514016931392
acquisition,weibo_gadbench,hgb_attributes,0.0,zero_exposure,neutral,weighted_bh,0.09276074382545171,0.006007397128586162,0.661326126581336,0.04107037643128656,143.19,9.211448191124864,129.63,8.325010510503875,1.0,0.0,2835.77,8.999699994999874,840.0,0.0,2542.5919999999996,9.273514016931392
acquisition,weibo_gadbench,hgb_attributes,0.0,zero_exposure,neutral,weighted_by,0.007733147835098465,0.005464574982589627,0.26343511396697344,0.15799112090240003,52.346000000000004,31.136031360609994,51.638,31.055940136756085,0.6100000000000001,0.3125877654533381,2835.77,8.999699994999874,840.0,0.0,2542.5919999999996,9.273514016931392
acquisition,weibo_gadbench,hgb_attributes,0.0,zero_exposure,severe,equal_alpha,0.005819911297852474,0.010976833847278862,0.0011038897610326183,0.002105180957213868,0.32,0.604354568481487,0.21600000000000003,0.4111555531534128,0.018,0.03457680661303984,2372.8720000000003,85.79075070581138,840.0,0.0,2335.32,82.05501514905183
acquisition,weibo_gadbench,hgb_attributes,0.0,zero_exposure,severe,pooled_reference,0.1287827971078251,0.01203693634915171,0.7175104030918967,0.02757138321012164,161.892,7.306083918367094,140.63600000000002,5.684378594006565,1.0,0.0,2372.8720000000003,85.79075070581138,840.0,0.0,2335.32,82.05501514905183
acquisition,weibo_gadbench,hgb_attributes,0.0,zero_exposure,severe,pooled_stratum,0.031505423661306015,0.028999929932658795,0.00703281504945717,0.009832490655806712,1.8080000000000003,2.3360783852906613,1.376,1.9213143649306554,0.14600000000000002,0.18307254178482246,2372.8720000000003,85.79075070581138,840.0,0.0,2335.32,82.05501514905183
acquisition,weibo_gadbench,hgb_attributes,0.0,zero_exposure,severe,size_alpha,0.031505423661306015,0.028999929932658795,0.00703281504945717,0.009832490655806712,1.8080000000000003,2.3360783852906613,1.376,1.9213143649306554,0.14600000000000002,0.18307254178482246,2372.8720000000003,85.79075070581138,840.0,0.0,2335.32,82.05501514905183
acquisition,weibo_gadbench,hgb_attributes,0.0,zero_exposure,severe,uniform_counterfactual,0.09278770241867104,0.005084890903439582,0.6601822951242156,0.041045805938973716,142.994,9.165369847662696,129.404,8.295121993610996,1.0,0.0,2372.33,85.8100295873261,840.0,0.0,2127.3239999999996,77.13169505606777
acquisition,weibo_gadbench,hgb_attributes,0.0,zero_exposure,severe,weighted_bh,0.03297107100697364,0.030504825268550917,0.012017618169753663,0.010689762916612213,2.906,2.505337413514506,2.3560000000000003,2.0869712237807425,0.202,0.2000999750124922,2372.8720000000003,85.79075070581138,840.0,0.0,2335.32,82.05501514905183
acquisition,weibo_gadbench,hgb_attributes,0.0,zero_exposure,severe,weighted_by,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2372.8720000000003,85.79075070581138,840.0,0.0,2335.32,82.05501514905183
acquisition,weibo_gadbench,hgb_graph_features,0.0,exposure_80,moderate,equal_alpha,0.020486667751234873,0.013369691595547064,0.2656023312358474,0.1095290309535784,54.586,22.155418800424926,52.028,21.402909874853723,0.42000000000000004,0.2052640575778754,2381.794,7.171437481813342,840.0,0.0,2304.788,10.266303889694404
