dataset,model,label_fraction,removed,method,fdp_mean,fdp_std,power_mean,power_std,discoveries_mean,discoveries_std,nonempty_mean,nonempty_std,n_calib_mean,n_calib_std,pool_size_mean,pool_size_std
amazon,hgb_graph_features,0.5,0.4,random,0.09099425514660064,0.019980171694696507,0.785345436562731,0.015855765039641756,160.4872,4.750066872043885,1.0,0.0,1586.8,9.03769882215598,2643.98,15.041114024935366
amazon,hgb_graph_features,0.5,0.6,exposure,0.1759787437236812,0.04402401814670474,0.8329729166606888,0.025612266422777353,188.46,13.880457885498982,1.0,0.0,1057.9,6.042994107044693,2643.98,15.041114024935366
amazon,hgb_graph_features,0.5,0.6,random,0.08911590419149472,0.01843968059989878,0.7791978199885061,0.01643597179484435,159.02960000000002,4.789266220762148,1.0,0.0,1057.9,6.042994107044693,2643.98,15.041114024935366
amazon,hgb_graph_features,0.5,0.8,exposure,0.1611594617897742,0.050785218864607025,0.8245587773745703,0.030677362706404566,184.2,17.86517406700657,1.0,0.0,529.1600000000001,3.000444411527536,2643.98,15.041114024935366
amazon,hgb_graph_features,0.5,0.8,random,0.08415417327994394,0.017097602184112576,0.7511190621053975,0.02345680601157398,153.0576,6.003643693624734,0.9880000000000001,0.011313708498984724,529.1600000000001,3.000444411527536,2643.98,15.041114024935366
amazon,hgb_graph_features,0.5,0.9,exposure,0.1215140690171413,0.04907324198825541,0.780659597237123,0.054278712922571845,167.53119999999998,21.234408370483138,1.0,0.0,264.9,1.5092308563562544,2643.98,15.041114024935366
amazon,hgb_graph_features,0.5,0.9,random,0.07614201371136724,0.013228602121448043,0.6597553111935179,0.03844149634175452,134.9792,8.211774484103772,0.8907999999999999,0.04928105337979516,264.9,1.5092308563562544,2643.98,15.041114024935366
amazon,hgb_graph_features,0.5,0.97,exposure,0.030086028262165065,0.027658493124042546,0.07568850627955706,0.06936271578778606,22.0512,20.39808451137835,0.08320000000000001,0.07553777568578225,79.8,0.44221663871405387,2643.98,15.041114024935366
amazon,hgb_graph_features,0.5,0.97,random,0.010311518970523936,0.005842955224446529,0.025170764522439843,0.01322563386030143,7.437600000000001,4.09609557180168,0.028000000000000004,0.014727148022916348,79.8,0.44221663871405387,2643.98,15.041114024935366
amazon,hgb_graph_features,1.0,0.0,exposure,0.09148362113048979,0.019394692609000643,0.7927919017577001,0.022202317312921164,161.94,5.977030106071813,1.0,0.0,5275.5,5.169354139757052,5275.5,5.169354139757052
amazon,hgb_graph_features,1.0,0.0,random,0.09148362113048979,0.019394692609000643,0.7927919017577001,0.022202317312921164,161.94,5.977030106071813,1.0,0.0,5275.5,5.169354139757052,5275.5,5.169354139757052
amazon,hgb_graph_features,1.0,0.05,exposure,0.10233340840934461,0.019457524420954764,0.7983005552844513,0.02200280083680979,165.04000000000002,6.287059019216471,1.0,0.0,5012.2,4.756282395129693,5275.5,5.169354139757052
amazon,hgb_graph_features,1.0,0.05,random,0.09116833464970622,0.019539896647489775,0.7921658777178157,0.02126739916518625,161.7636,5.775413466680207,1.0,0.0,5012.2,4.756282395129693,5275.5,5.169354139757052
amazon,hgb_graph_features,1.0,0.1,exposure,0.12256000937967078,0.019870015323394406,0.8110138119589683,0.021180789757392036,171.5108,6.6015427287869635,1.0,0.0,4748.3,4.595891885392788,5275.5,5.169354139757052
amazon,hgb_graph_features,1.0,0.1,random,0.0913143866152816,0.019790873705691204,0.7919839842746905,0.021063252855302226,161.7536,5.75045047897215,1.0,0.0,4748.3,4.595891885392788,5275.5,5.169354139757052
amazon,hgb_graph_features,1.0,0.2,exposure,0.1534752242327917,0.022937600975533993,0.8254929762086218,0.023014425131310173,181.0396,8.383804588477584,1.0,0.0,4220.7,4.164666186436022,5275.5,5.169354139757052
amazon,hgb_graph_features,1.0,0.2,random,0.09100460535266007,0.019474002045554197,0.7914940386316169,0.020402359882489764,161.6036,5.568944827244115,1.0,0.0,4220.7,4.164666186436022,5275.5,5.169354139757052
amazon,hgb_graph_features,1.0,0.4,exposure,0.18011831440745132,0.03543970885416486,0.8382590232425453,0.025724773377422572,190.138,11.922999063434787,1.0,0.0,3165.7,3.164033993355842,5275.5,5.169354139757052
amazon,hgb_graph_features,1.0,0.4,random,0.09066156179232362,0.019239640490327403,0.7899982979944565,0.01977102207980872,161.2616,5.4870657449030915,1.0,0.0,3165.7,3.164033993355842,5275.5,5.169354139757052
amazon,hgb_graph_features,1.0,0.6,exposure,0.1956240139210755,0.04472937675653779,0.8437683779795216,0.026798038683225917,195.4228,15.566295447393877,1.0,0.0,2110.6,2.1705094128132205,5275.5,5.169354139757052
amazon,hgb_graph_features,1.0,0.6,random,0.08961149149244148,0.018595139400014733,0.7869978090793099,0.019056532586268812,160.5272,5.299003445093338,1.0,0.0,2110.6,2.1705094128132205,5275.5,5.169354139757052
amazon,hgb_graph_features,1.0,0.8,exposure,0.1933871334543388,0.05274411442179235,0.8417776787563442,0.02909764405598955,194.7408,18.384888171176527,1.0,0.0,1055.6,1.1737877907772944,5275.5,5.169354139757052
amazon,hgb_graph_features,1.0,0.8,random,0.0885173460886142,0.016233442251597376,0.7796587916868276,0.019014732576194463,159.0596,5.054328996019154,1.0,0.0,1055.6,1.1737877907772944,5275.5,5.169354139757052
amazon,hgb_graph_features,1.0,0.9,exposure,0.19088865365410457,0.06711371264618708,0.8398101115342163,0.0383080619837302,194.54000000000002,23.248235297425143,1.0,0.0,528.1,0.7378647873726312,5275.5,5.169354139757052
amazon,hgb_graph_features,1.0,0.9,random,0.08409380331508824,0.014910656652664422,0.7535995229457676,0.02335490951232753,153.53040000000001,5.782517160468361,0.9912000000000001,0.004917090377222942,528.1,0.7378647873726312,5275.5,5.169354139757052
amazon,hgb_graph_features,1.0,0.97,exposure,0.14367212393680076,0.07731146389255172,0.771587684742873,0.1100871833472627,172.2824,36.33015155242573,0.9512,0.1116470629558461,159.0,0.0,5275.5,5.169354139757052
amazon,hgb_graph_features,1.0,0.97,random,0.06490121378360311,0.010042810085552804,0.5635942108377792,0.04229774815167274,115.5684,8.521173930601083,0.7335999999999999,0.05133593067022144,159.0,0.0,5275.5,5.169354139757052
tolokers,hgb_attributes,0.25,0.0,exposure,0.009411764705882352,0.02976261327217298,0.00031088082901554407,0.0009830915005704806,0.33999999999999997,1.0751744044572489,0.02,0.06324555320336758,1549.6799999999998,17.737393019018096,1549.6799999999998,17.737393019018096
tolokers,hgb_attributes,0.25,0.0,random,0.009411764705882352,0.02976261327217298,0.00031088082901554407,0.0009830915005704806,0.33999999999999997,1.0751744044572489,0.02,0.06324555320336758,1549.6799999999998,17.737393019018096,1549.6799999999998,17.737393019018096
tolokers,hgb_attributes,0.25,0.05,exposure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.66,16.884457020848803,1549.6799999999998,17.737393019018096
tolokers,hgb_attributes,0.25,0.05,random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.66,16.884457020848803,1549.6799999999998,17.737393019018096
tolokers,hgb_attributes,0.25,0.1,exposure,0.009473684210526315,0.029958419938437272,0.0003454231433506045,0.001092323889522756,0.38,1.2016655108639842,0.02,0.06324555320336758,1395.1799999999998,15.921320436585782,1549.6799999999998,17.737393019018096
tolokers,hgb_attributes,0.25,0.1,random,0.0003789473684210526,0.0011983367975374908,1.3816925734024178e-05,4.3692955580910245e-05,0.0152,0.04806662043455936,0.0008,0.0025298221281347035,1395.1799999999998,15.921320436585782,1549.6799999999998,17.737393019018096
tolokers,hgb_attributes,0.25,0.2,exposure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1240.1200000000001,14.21867316829056,1549.6799999999998,17.737393019018096
