dataset,model,label_fraction,removed,method,seed,fdp,power,discoveries,nonempty,n_calib,pool_size
weibo_gadbench,hgb_attributes,0.25,0.9,exposure,2,0.14601300615792184,0.5373333333333333,137.196,0.6599999999999999,129.0,1287.0
weibo_gadbench,hgb_attributes,0.25,0.9,exposure,3,0.13073321901144352,0.5671515151515152,138.432,0.74,129.8,1292.0
weibo_gadbench,hgb_attributes,0.25,0.9,exposure,4,0.12137381376442473,0.5181128205128205,126.9,0.6679999999999999,126.0,1255.8
weibo_gadbench,hgb_attributes,0.25,0.9,exposure,5,0.12685652811538434,0.5352,134.04000000000002,0.6679999999999999,125.0,1243.8
weibo_gadbench,hgb_attributes,0.25,0.9,exposure,6,0.08306673261578641,0.27823834196891195,69.93599999999999,0.38,127.8,1274.0
weibo_gadbench,hgb_attributes,0.25,0.9,exposure,7,0.08264795888611354,0.34881632653061223,85.352,0.44400000000000006,127.2,1265.8
weibo_gadbench,hgb_attributes,0.25,0.9,exposure,8,0.13232771386824774,0.637340206185567,150.2,0.796,128.8,1284.6
weibo_gadbench,hgb_attributes,0.25,0.9,exposure,9,0.11941073453979181,0.5088571428571429,124.828,0.656,123.8,1234.8
weibo_gadbench,hgb_attributes,0.25,0.9,random,0,0.04419960650478104,0.21729292929292932,50.727999999999994,0.3,127.0,1265.2
weibo_gadbench,hgb_attributes,0.25,0.9,random,1,0.051020395848133504,0.2561025641025641,59.136,0.34,128.0,1276.0
weibo_gadbench,hgb_attributes,0.25,0.9,random,2,0.054558243198556976,0.23472820512820514,56.15599999999999,0.312,129.0,1287.0
weibo_gadbench,hgb_attributes,0.25,0.9,random,3,0.05644147179345207,0.2746262626262626,64.53999999999999,0.372,129.8,1292.0
weibo_gadbench,hgb_attributes,0.25,0.9,random,4,0.0625153931677428,0.2957128205128205,69.62,0.392,126.0,1255.8
weibo_gadbench,hgb_attributes,0.25,0.9,random,5,0.06312506363056417,0.33059999999999995,78.164,0.43600000000000005,125.0,1243.8
weibo_gadbench,hgb_attributes,0.25,0.9,random,6,0.053198087161617155,0.20147150259067356,48.444,0.27999999999999997,127.8,1274.0
weibo_gadbench,hgb_attributes,0.25,0.9,random,7,0.044658314243568406,0.2166938775510204,50.348,0.292,127.2,1265.8
weibo_gadbench,hgb_attributes,0.25,0.9,random,8,0.07386715648877283,0.3924742268041237,90.356,0.504,128.8,1284.6
weibo_gadbench,hgb_attributes,0.25,0.9,random,9,0.06543898928443537,0.32724489795918366,75.97999999999999,0.44000000000000006,123.8,1234.8
weibo_gadbench,hgb_attributes,0.25,0.97,exposure,0,0.0,0.0,0.0,0.0,38.6,1265.2
weibo_gadbench,hgb_attributes,0.25,0.97,exposure,1,0.005083456409597809,0.007917948717948719,4.236,0.008,38.8,1276.0
weibo_gadbench,hgb_attributes,0.25,0.97,exposure,2,0.002438631790744467,0.00397948717948718,1.988,0.004,39.2,1287.0
weibo_gadbench,hgb_attributes,0.25,0.97,exposure,3,0.0,0.0,0.0,0.0,39.4,1292.0
weibo_gadbench,hgb_attributes,0.25,0.97,exposure,4,0.010026795738563594,0.015897435897435898,8.34,0.016,38.0,1255.8
