dataset,model,label_fraction,removed,method,fdp_mean,fdp_std,power_mean,power_std,discoveries_mean,discoveries_std,nonempty_mean,nonempty_std,n_calib_mean,n_calib_std,pool_size_mean,pool_size_std
tfinance,hgb_graph_features,0.25,0.4,random,0.091599276890146,0.007816171534979398,0.7852604502394771,0.009155137776021201,351.00239999999997,4.823464204628571,1.0,0.0,3806.38,13.42318061331887,6343.219999999999,22.25238064667322
tfinance,hgb_graph_features,0.25,0.6,exposure,0.12123320986839874,0.025598781332210347,0.8013006554110305,0.021186916347768894,371.1156,19.908889043171982,1.0,0.0,2537.7200000000003,8.908023848693315,6343.219999999999,22.25238064667322
tfinance,hgb_graph_features,0.25,0.6,random,0.09066960771804985,0.007158728489192328,0.783057384048658,0.009192352693900696,349.8804,4.707042647872317,1.0,0.0,2537.7200000000003,8.908023848693315,6343.219999999999,22.25238064667322
tfinance,hgb_graph_features,0.25,0.8,exposure,0.11751306347860975,0.02318459593738723,0.7962458218651787,0.02252820738758326,368.04080000000005,18.97615587344637,1.0,0.0,1269.1,4.502098276236223,6343.219999999999,22.25238064667322
tfinance,hgb_graph_features,0.25,0.8,random,0.08657536708356639,0.006984720104365647,0.775325454683151,0.010028940549570504,345.5384,5.267027228164117,1.0,0.0,1269.1,4.502098276236223,6343.219999999999,22.25238064667322
tfinance,hgb_graph_features,0.25,0.9,exposure,0.10657145230082021,0.01895560184670152,0.7814281572444222,0.02584773735374279,358.3816,18.580388150472583,1.0,0.0,634.88,2.191295912873888,6343.219999999999,22.25238064667322
tfinance,hgb_graph_features,0.25,0.9,random,0.07619681802576997,0.005718701609308461,0.7559819274363841,0.009676772218495788,334.10880000000003,4.617654161536503,1.0,0.0,634.88,2.191295912873888,6343.219999999999,22.25238064667322
tfinance,hgb_graph_features,0.25,0.97,exposure,0.0372137659624517,0.015062543899615227,0.10206531950308435,0.043001667345478736,60.8892,25.207703940572525,0.11840000000000002,0.04888808080140234,190.84,0.6915361322607909,6343.219999999999,22.25238064667322
tfinance,hgb_graph_features,0.25,0.97,random,0.021860244194220776,0.004275903323173994,0.061375983628571926,0.011481897195296213,36.0312,6.942001965491576,0.0716,0.013259797216481937,190.84,0.6915361322607909,6343.219999999999,22.25238064667322
tfinance,hgb_graph_features,0.5,0.0,exposure,0.09503375506337562,0.008084070328120625,0.7889561155915674,0.01242499855862058,353.71999999999997,7.649662301914583,1.0,0.0,12677.74,31.66674385955463,12677.74,31.66674385955463
tfinance,hgb_graph_features,0.5,0.0,random,0.09503375506337562,0.008084070328120625,0.7889561155915674,0.01242499855862058,353.71999999999997,7.649662301914583,1.0,0.0,12677.74,31.66674385955463,12677.74,31.66674385955463
tfinance,hgb_graph_features,0.5,0.05,exposure,0.17886627301977095,0.022890201029237705,0.8266075194012744,0.014169228382610656,408.852,17.04285891509991,1.0,0.0,12044.26,30.056250967514625,12677.74,31.66674385955463
tfinance,hgb_graph_features,0.5,0.05,random,0.09501231537176241,0.007785948167284499,0.7888298123481767,0.012227630812140657,353.65119999999996,7.492014071292483,1.0,0.0,12044.26,30.056250967514625,12677.74,31.66674385955463
tfinance,hgb_graph_features,0.5,0.1,exposure,0.1901630865269201,0.021669449658213515,0.8301130245362511,0.013606803557469746,416.3,16.173572408235753,1.0,0.0,11410.42,28.539010338676636,12677.74,31.66674385955463
tfinance,hgb_graph_features,0.5,0.1,random,0.09508863459408048,0.007782872046507249,0.7888979919668752,0.01231708477618723,353.71639999999996,7.571008903853069,1.0,0.0,11410.42,28.539010338676636,12677.74,31.66674385955463
tfinance,hgb_graph_features,0.5,0.2,exposure,0.1912742777460256,0.02697162945306042,0.8299195009849065,0.015063940537888057,417.0,19.92898503297256,1.0,0.0,10142.58,25.359714334177664,12677.74,31.66674385955463
tfinance,hgb_graph_features,0.5,0.2,random,0.09480797802872551,0.007358070120014639,0.7886106702690212,0.012323798322056833,353.498,7.412383452334631,1.0,0.0,10142.58,25.359714334177664,12677.74,31.66674385955463
tfinance,hgb_graph_features,0.5,0.4,exposure,0.16734401638272473,0.03103159354047034,0.8226246141770434,0.01631055040118997,401.65999999999997,21.504325146351377,1.0,0.0,7607.0199999999995,19.03831225012711,12677.74,31.66674385955463
tfinance,hgb_graph_features,0.5,0.4,random,0.09465186427176991,0.006881845937621658,0.788200808185141,0.012349008656196201,353.3164,7.194186653124866,1.0,0.0,7607.0199999999995,19.03831225012711,12677.74,31.66674385955463
tfinance,hgb_graph_features,0.5,0.6,exposure,0.12405777173991839,0.027309803687657907,0.8033503031478499,0.022648350189968133,372.9652,21.086159256198787,1.0,0.0,5071.5599999999995,12.647283414938272,12677.74,31.66674385955463
