phase,dataset,model,label_fraction,design,scenario,method,seed,fdp,power,discoveries,true_discoveries,nonempty,reference_labels,training_labels,n_reference
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,equal_alpha,8,0.05539000312355158,0.6267326732673267,268.2,253.2,1.0,26566.0,3936.0,25354.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,equal_alpha,9,0.04511576233857895,0.6426470588235295,274.6,262.2,1.0,26565.0,3936.0,25343.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,filtered_low,0,0.06392940342410883,0.6277227722772277,271.2,253.6,1.0,26565.0,3936.0,25354.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,filtered_low,1,0.052850897522846704,0.6346534653465347,270.8,256.4,1.0,26566.0,3936.0,25354.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,filtered_low,2,0.07419222706229198,0.6357843137254902,280.2,259.4,1.0,26566.0,3936.0,25342.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,filtered_low,3,0.05386401181650309,0.6134328358208955,260.8,246.6,1.0,26566.0,3936.0,25359.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,filtered_low,4,0.07056056060768663,0.6152709359605911,268.8,249.8,1.0,26566.0,3936.0,25348.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,filtered_low,5,0.06852823545449009,0.6464197530864197,281.4,261.8,1.0,26566.0,3936.0,25351.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,filtered_low,6,0.08608182490113266,0.6353808353808355,283.2,258.6,1.0,26566.0,3936.0,25345.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,filtered_low,7,0.06529620198939341,0.6197044334975369,269.2,251.6,1.0,26566.0,3936.0,25346.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,filtered_low,8,0.10056443344863546,0.649009900990099,291.6,262.2,1.0,26566.0,3936.0,25354.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,filtered_low,9,0.07687925363597137,0.6495098039215687,287.0,265.0,1.0,26565.0,3936.0,25343.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,pooled_reference,0,0.07070303038009744,0.6361386138613861,276.8,257.0,1.0,26565.0,3936.0,25354.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,pooled_reference,1,0.0777357453507747,0.654950495049505,287.2,264.6,1.0,26566.0,3936.0,25354.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,pooled_reference,2,0.10055112855525931,0.6519607843137255,296.0,266.0,1.0,26566.0,3936.0,25342.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,pooled_reference,3,0.09130906853648942,0.6507462686567165,288.0,261.6,1.0,26566.0,3936.0,25359.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,pooled_reference,4,0.10168697626847659,0.6467980295566502,292.6,262.6,1.0,26566.0,3936.0,25348.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,pooled_reference,5,0.11199348946275993,0.6701234567901235,305.8,271.4,1.0,26566.0,3936.0,25351.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,pooled_reference,6,0.08971784472544561,0.6422604422604422,287.2,261.4,1.0,26566.0,3936.0,25345.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,pooled_reference,7,0.10253861178786124,0.6546798029556651,296.2,265.8,1.0,26566.0,3936.0,25346.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,pooled_reference,8,0.10336177297163034,0.651980198019802,294.0,263.4,1.0,26566.0,3936.0,25354.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,pooled_reference,9,0.0964704627791255,0.6617647058823529,298.8,270.0,1.0,26565.0,3936.0,25343.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,pooled_stratum,0,0.07006869265223226,0.6400990099009901,278.4,258.6,1.0,26565.0,3936.0,25354.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,pooled_stratum,1,0.07979275942673014,0.6574257425742575,288.8,265.6,1.0,26566.0,3936.0,25354.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,pooled_stratum,2,0.09688839312164974,0.6568627450980392,297.0,268.0,1.0,26566.0,3936.0,25342.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,pooled_stratum,3,0.08889534626365944,0.6711442786069652,296.2,269.8,1.0,26566.0,3936.0,25359.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,pooled_stratum,4,0.09512368892026425,0.6551724137931034,294.2,266.0,1.0,26566.0,3936.0,25348.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,pooled_stratum,5,0.1152505802242465,0.6725925925925926,308.0,272.4,1.0,26566.0,3936.0,25351.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,pooled_stratum,6,0.08896441161716799,0.6427518427518428,287.2,261.6,1.0,26566.0,3936.0,25345.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,pooled_stratum,7,0.09456982723098827,0.6660098522167488,298.8,270.4,1.0,26566.0,3936.0,25346.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,pooled_stratum,8,0.10615122070594918,0.653960396039604,295.8,264.2,1.0,26566.0,3936.0,25354.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,pooled_stratum,9,0.09260518268753443,0.6637254901960784,298.4,270.8,1.0,26565.0,3936.0,25343.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,size_alpha,0,0.047286211035730816,0.6301980198019802,267.4,254.6,1.0,26565.0,3936.0,25354.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,size_alpha,1,0.05546191708409578,0.6485148514851485,277.4,262.0,1.0,26566.0,3936.0,25354.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,size_alpha,2,0.06826034813309342,0.65,284.8,265.2,1.0,26566.0,3936.0,25342.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,size_alpha,3,0.05904550170579722,0.6572139303482587,280.8,264.2,1.0,26566.0,3936.0,25359.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,size_alpha,4,0.07255659508421017,0.6408866995073892,280.8,260.2,1.0,26566.0,3936.0,25348.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,size_alpha,5,0.08047467687668294,0.6641975308641975,292.6,269.0,1.0,26566.0,3936.0,25351.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,size_alpha,6,0.06105343958976959,0.6339066339066339,274.8,258.0,1.0,26566.0,3936.0,25345.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,size_alpha,7,0.05308027150119179,0.6492610837438424,278.6,263.6,1.0,26566.0,3936.0,25346.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,size_alpha,8,0.07166723984328592,0.6396039603960396,278.6,258.4,1.0,26566.0,3936.0,25354.0
allocation,tfinance,hgb_attributes,1.0,zero_exposure,uniform,size_alpha,9,0.058962734598174284,0.653921568627451,283.6,266.8,1.0,26565.0,3936.0,25343.0
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,equal_alpha,0,0.040474380472987695,0.7386138613861386,311.2,298.4,1.0,6601.6,3936.0,6307.8
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,equal_alpha,1,0.029229616247925562,0.7202970297029703,300.0,291.0,1.0,6644.8,3936.0,6346.2
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,equal_alpha,2,0.044032103572500716,0.7480392156862745,319.4,305.2,1.0,6646.0,3936.0,6350.0
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,equal_alpha,3,0.039804606543517515,0.7238805970149254,303.2,291.0,1.0,6669.0,3936.0,6367.2
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,equal_alpha,4,0.04814572751365702,0.7266009852216749,310.0,295.0,1.0,6626.0,3936.0,6327.8
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,equal_alpha,5,0.034280674355349705,0.7496296296296296,314.4,303.6,1.0,6634.6,3936.0,6334.8
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,equal_alpha,6,0.038104759322199915,0.7223587223587223,305.8,294.0,1.0,6619.6,3936.0,6311.8
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,equal_alpha,7,0.03640923067654693,0.7270935960591133,306.6,295.2,1.0,6680.4,3936.0,6370.8
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,equal_alpha,8,0.03697890458403422,0.7321782178217822,307.4,295.8,1.0,6662.2,3936.0,6364.4
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,equal_alpha,9,0.03564486181916102,0.7191176470588235,304.4,293.4,1.0,6662.8,3936.0,6351.4
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,filtered_low,0,0.1436529390348643,0.8084158415841584,381.6,326.6,1.0,6601.6,3936.0,6307.8
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,filtered_low,1,0.22182083840379202,0.846039603960396,440.2,341.8,1.0,6644.8,3936.0,6346.2
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,filtered_low,2,0.1463526483294023,0.8058823529411765,385.4,328.8,1.0,6646.0,3936.0,6350.0
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,filtered_low,3,0.18908882414834208,0.8223880597014925,408.0,330.6,1.0,6669.0,3936.0,6367.2
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,filtered_low,4,0.21459814445975162,0.8379310344827585,433.8,340.2,1.0,6626.0,3936.0,6327.8
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,filtered_low,5,0.18031320963069913,0.8330864197530865,412.2,337.4,1.0,6634.6,3936.0,6334.8
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,filtered_low,6,0.15830913249391285,0.8117936117936118,393.4,330.4,1.0,6619.6,3936.0,6311.8
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,filtered_low,7,0.17130880355624914,0.8201970443349754,404.0,333.0,1.0,6680.4,3936.0,6370.8
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,filtered_low,8,0.2047821842971341,0.8495049504950496,432.0,343.2,1.0,6662.2,3936.0,6364.4
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,filtered_low,9,0.18805944875398958,0.8387254901960783,423.0,342.2,1.0,6662.8,3936.0,6351.4
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,pooled_reference,0,0.09296143350120785,0.7905940594059406,352.6,319.4,1.0,6601.6,3936.0,6307.8
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,pooled_reference,1,0.07911360345046532,0.7891089108910891,346.4,318.8,1.0,6644.8,3936.0,6346.2
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,pooled_reference,2,0.10096029344153823,0.782843137254902,355.4,319.4,1.0,6646.0,3936.0,6350.0
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,pooled_reference,3,0.09818460761558026,0.7805970149253731,348.2,313.8,1.0,6669.0,3936.0,6367.2
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,pooled_reference,4,0.1120214962156042,0.787192118226601,360.4,319.6,1.0,6626.0,3936.0,6327.8
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,pooled_reference,5,0.09667686580053078,0.7995061728395061,358.6,323.8,1.0,6634.6,3936.0,6334.8
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,pooled_reference,6,0.08466255095241511,0.769041769041769,342.2,313.0,1.0,6619.6,3936.0,6311.8
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,pooled_reference,7,0.09075516412908963,0.7827586206896552,349.8,317.8,1.0,6680.4,3936.0,6370.8
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,pooled_reference,8,0.08572889569548206,0.8,353.8,323.2,1.0,6662.2,3936.0,6364.4
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,pooled_reference,9,0.0810104705138886,0.7882352941176471,350.8,321.6,1.0,6662.8,3936.0,6351.4
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,pooled_stratum,0,0.08205672046017351,0.6797029702970298,299.4,274.6,1.0,6601.6,3936.0,6307.8
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,pooled_stratum,1,0.08272566619065999,0.6742574257425742,297.0,272.4,1.0,6644.8,3936.0,6346.2
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,pooled_stratum,2,0.10004133254126843,0.6774509803921569,307.6,276.4,1.0,6646.0,3936.0,6350.0
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,pooled_stratum,3,0.08890082092748211,0.6771144278606964,299.2,272.2,1.0,6669.0,3936.0,6367.2
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,pooled_stratum,4,0.08689493833993481,0.689655172413793,307.2,280.0,1.0,6626.0,3936.0,6327.8
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,pooled_stratum,5,0.09227398167246141,0.7175308641975309,320.4,290.6,1.0,6634.6,3936.0,6334.8
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,pooled_stratum,6,0.0975315324358501,0.7174447174447175,324.4,292.0,1.0,6619.6,3936.0,6311.8
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,pooled_stratum,7,0.09239621281278966,0.7152709359605911,320.0,290.4,1.0,6680.4,3936.0,6370.8
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,pooled_stratum,8,0.08621596061988634,0.6975247524752476,309.0,281.8,1.0,6662.2,3936.0,6364.4
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,pooled_stratum,9,0.09447669119201965,0.6563725490196078,296.2,267.8,1.0,6662.8,3936.0,6351.4
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,size_alpha,0,0.00858880371918893,0.6049504950495049,246.8,244.4,1.0,6601.6,3936.0,6307.8
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,size_alpha,1,0.009438500308065525,0.6450495049504951,263.2,260.6,1.0,6644.8,3936.0,6346.2
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,size_alpha,2,0.016515015387494964,0.6426470588235293,267.0,262.2,1.0,6646.0,3936.0,6350.0
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,size_alpha,3,0.012698792086504396,0.6402985074626866,260.8,257.4,1.0,6669.0,3936.0,6367.2
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,size_alpha,4,0.012958725450449682,0.6438423645320197,265.0,261.4,1.0,6626.0,3936.0,6327.8
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,size_alpha,5,0.011113447707697278,0.6671604938271605,273.4,270.2,1.0,6634.6,3936.0,6334.8
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,size_alpha,6,0.019383453280699917,0.6864864864864865,285.0,279.4,1.0,6619.6,3936.0,6311.8
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,size_alpha,7,0.0173043779946487,0.6822660098522167,282.0,277.0,1.0,6680.4,3936.0,6370.8
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,size_alpha,8,0.008509842972845499,0.6613861386138614,269.6,267.2,1.0,6662.2,3936.0,6364.4
allocation,tfinance,hgb_graph_features,0.25,exposure_80,uniform,size_alpha,9,0.00729173171565785,0.6063725490196079,249.4,247.4,1.0,6662.8,3936.0,6351.4
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,equal_alpha,0,0.043302934000125415,0.7504950495049505,317.2,303.2,1.0,6601.6,3936.0,6307.8
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,equal_alpha,1,0.0348710693945267,0.7396039603960396,309.8,298.8,1.0,6644.8,3936.0,6346.2
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,equal_alpha,2,0.047775356648736195,0.7583333333333333,325.0,309.4,1.0,6646.0,3936.0,6350.0
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,equal_alpha,3,0.043506207081952325,0.7353233830845771,309.2,295.6,1.0,6669.0,3936.0,6367.2
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,equal_alpha,4,0.056983846824102416,0.7403940886699507,318.8,300.6,1.0,6626.0,3936.0,6327.8
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,equal_alpha,5,0.03836197051582556,0.7540740740740741,317.6,305.4,1.0,6634.6,3936.0,6334.8
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,equal_alpha,6,0.04682134116366008,0.7326781326781326,313.0,298.2,1.0,6619.6,3936.0,6311.8
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,equal_alpha,7,0.04002413528038949,0.7399014778325124,313.2,300.4,1.0,6680.4,3936.0,6370.8
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,equal_alpha,8,0.04418036468283868,0.7524752475247525,318.4,304.0,1.0,6662.2,3936.0,6364.4
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,equal_alpha,9,0.03828282318063932,0.7318627450980392,310.6,298.6,1.0,6662.8,3936.0,6351.4
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,filtered_low,0,0.10114464726482822,0.7900990099009901,355.4,319.2,1.0,6601.6,3936.0,6307.8
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,filtered_low,1,0.14602075824592292,0.8222772277227722,391.0,332.2,1.0,6644.8,3936.0,6346.2
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,filtered_low,2,0.09113969079798809,0.7725490196078432,347.0,315.2,1.0,6646.0,3936.0,6350.0
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,filtered_low,3,0.14279583036495577,0.8079601990049751,379.4,324.8,1.0,6669.0,3936.0,6367.2
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,filtered_low,4,0.14938225482643405,0.8152709359605911,389.8,331.0,1.0,6626.0,3936.0,6327.8
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,filtered_low,5,0.12055856305551711,0.8138271604938272,375.6,329.6,1.0,6634.6,3936.0,6334.8
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,filtered_low,6,0.09708724414874668,0.7818181818181819,353.0,318.2,1.0,6619.6,3936.0,6311.8
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,filtered_low,7,0.08175634452947264,0.7704433497536946,341.0,312.8,1.0,6680.4,3936.0,6370.8
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,filtered_low,8,0.1466329141409804,0.8301980198019802,394.8,335.4,1.0,6662.2,3936.0,6364.4
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,filtered_low,9,0.15001412152761168,0.8220588235294117,396.0,335.4,1.0,6662.8,3936.0,6351.4
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,pooled_reference,0,0.09296143350120785,0.7905940594059406,352.6,319.4,1.0,6601.6,3936.0,6307.8
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,pooled_reference,1,0.07911360345046532,0.7891089108910891,346.4,318.8,1.0,6644.8,3936.0,6346.2
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,pooled_reference,2,0.10096029344153823,0.782843137254902,355.4,319.4,1.0,6646.0,3936.0,6350.0
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,pooled_reference,3,0.09818460761558026,0.7805970149253731,348.2,313.8,1.0,6669.0,3936.0,6367.2
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,pooled_reference,4,0.1120214962156042,0.787192118226601,360.4,319.6,1.0,6626.0,3936.0,6327.8
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,pooled_reference,5,0.09667686580053078,0.7995061728395061,358.6,323.8,1.0,6634.6,3936.0,6334.8
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,pooled_reference,6,0.08466255095241511,0.769041769041769,342.2,313.0,1.0,6619.6,3936.0,6311.8
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,pooled_reference,7,0.09075516412908963,0.7827586206896552,349.8,317.8,1.0,6680.4,3936.0,6370.8
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,pooled_reference,8,0.08572889569548206,0.8,353.8,323.2,1.0,6662.2,3936.0,6364.4
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,pooled_reference,9,0.0810104705138886,0.7882352941176471,350.8,321.6,1.0,6662.8,3936.0,6351.4
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,pooled_stratum,0,0.09438577431246829,0.7846534653465347,350.4,317.0,1.0,6601.6,3936.0,6307.8
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,pooled_stratum,1,0.08047036772825428,0.7757425742574258,341.2,313.4,1.0,6644.8,3936.0,6346.2
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,pooled_stratum,2,0.09477772482431934,0.7808823529411765,352.0,318.6,1.0,6646.0,3936.0,6350.0
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,pooled_stratum,3,0.09069210520918461,0.7621890547263682,337.2,306.4,1.0,6669.0,3936.0,6367.2
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,pooled_stratum,4,0.1034203710096935,0.7788177339901478,353.0,316.2,1.0,6626.0,3936.0,6327.8
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,pooled_stratum,5,0.09620984304725333,0.7856790123456789,352.2,318.2,1.0,6634.6,3936.0,6334.8
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,pooled_stratum,6,0.08426670225562652,0.7611793611793611,338.4,309.8,1.0,6619.6,3936.0,6311.8
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,pooled_stratum,7,0.08780484467533684,0.7788177339901478,347.0,316.2,1.0,6680.4,3936.0,6370.8
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,pooled_stratum,8,0.09680232178142809,0.7876237623762377,353.2,318.2,1.0,6662.2,3936.0,6364.4
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,pooled_stratum,9,0.08673497112492327,0.7563725490196078,338.8,308.6,1.0,6662.8,3936.0,6351.4
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,size_alpha,0,0.05009741558566898,0.7574257425742574,322.4,306.0,1.0,6601.6,3936.0,6307.8
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,size_alpha,1,0.03926043950915196,0.751980198019802,316.4,303.8,1.0,6644.8,3936.0,6346.2
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,size_alpha,2,0.053384453358206255,0.7607843137254902,328.0,310.4,1.0,6646.0,3936.0,6350.0
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,size_alpha,3,0.045729552565724474,0.7412935323383085,312.4,298.0,1.0,6669.0,3936.0,6367.2
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,size_alpha,4,0.05990103737088054,0.7472906403940887,322.8,303.4,1.0,6626.0,3936.0,6327.8
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,size_alpha,5,0.04848265193692117,0.7639506172839506,325.2,309.4,1.0,6634.6,3936.0,6334.8
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,size_alpha,6,0.05001562418736642,0.7385749385749386,316.6,300.6,1.0,6619.6,3936.0,6311.8
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,size_alpha,7,0.04608872255647831,0.7527093596059113,320.6,305.6,1.0,6680.4,3936.0,6370.8
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,size_alpha,8,0.050190828298188064,0.7643564356435644,325.4,308.8,1.0,6662.2,3936.0,6364.4
allocation,tfinance,hgb_graph_features,0.25,zero_exposure,uniform,size_alpha,9,0.040987075706719146,0.7372549019607844,313.8,300.8,1.0,6662.8,3936.0,6351.4
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,equal_alpha,0,0.03134444566310557,0.7316831683168317,305.2,295.6,1.0,13215.8,3936.0,12618.4
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,equal_alpha,1,0.03529982208722772,0.7386138613861386,309.4,298.4,1.0,13320.2,3936.0,12727.0
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,equal_alpha,2,0.042069870493401836,0.7519607843137255,320.4,306.8,1.0,13283.2,3936.0,12687.8
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,equal_alpha,3,0.04080490635291598,0.7303482587064677,306.2,293.6,1.0,13303.6,3936.0,12699.4
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,equal_alpha,4,0.04406999133513193,0.7270935960591134,308.8,295.2,1.0,13291.2,3936.0,12677.6
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,equal_alpha,5,0.039501425325809005,0.7565432098765432,319.0,306.4,1.0,13256.4,3936.0,12651.0
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,equal_alpha,6,0.037692666728208805,0.7297297297297297,308.8,297.0,1.0,13258.2,3936.0,12648.6
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,equal_alpha,7,0.035080786970444346,0.7413793103448276,312.0,301.0,1.0,13305.6,3936.0,12696.8
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,equal_alpha,8,0.03672982685859444,0.7391089108910891,310.2,298.6,1.0,13275.8,3936.0,12670.2
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,equal_alpha,9,0.036170821361865196,0.7230392156862745,306.2,295.0,1.0,13320.4,3936.0,12700.6
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,filtered_low,0,0.1679289793063033,0.8193069306930691,398.4,331.0,1.0,13215.8,3936.0,12618.4
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,filtered_low,1,0.23229945830582444,0.8450495049504949,444.8,341.4,1.0,13320.2,3936.0,12727.0
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,filtered_low,2,0.15208711661568414,0.8049019607843138,387.6,328.4,1.0,13283.2,3936.0,12687.8
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,filtered_low,3,0.19937380414329003,0.82636815920398,415.2,332.2,1.0,13303.6,3936.0,12699.4
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,filtered_low,4,0.2195678687842743,0.8394088669950739,437.4,340.8,1.0,13291.2,3936.0,12677.6
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,filtered_low,5,0.18366601481743422,0.8335802469135803,414.0,337.6,1.0,13256.4,3936.0,12651.0
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,filtered_low,6,0.1652889008380661,0.8137592137592138,397.4,331.2,1.0,13258.2,3936.0,12648.6
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,filtered_low,7,0.19420825239687858,0.8270935960591134,417.0,335.8,1.0,13305.6,3936.0,12696.8
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,filtered_low,8,0.21597775226394056,0.8534653465346536,439.8,344.8,1.0,13275.8,3936.0,12670.2
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,filtered_low,9,0.18587142453359484,0.8392156862745098,421.2,342.4,1.0,13320.4,3936.0,12700.6
